Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Emission energy (nm),Excitation peak (nm)
Ca9LaP5SiO24Cl2Eu0.03,42.03,24,0.03,23.97,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,553.89,192,1.89,190.11,1141.9961999900002,383.976,4.55892,379.41708,4070.55,1620,5.55,1614.45,111.82999999999998,82.56,0,82.56,208.06,144,0.06,143.94,474.11907735,326.833296,0.17011154999999997,326.66318445,298,461,345
Ca9LaP5SiO24Cl2Eu0.05,42.05,24,0.05,23.95,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,555.15,192,3.1500000000000004,188.85,1145.03547999,383.976,7.5982,376.3778,4074.25,1620,9.25,1610.75,111.82999999999998,82.56,0,82.56,208.1,144,0.1,143.9,474.23248505,326.833296,0.28351925,326.54977675000004,298,461,345
Ca9LaP5SiO24Cl2Eu0.08,42.08,24,0.08,23.92,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,557.04,192,5.04,186.96,1149.5943999900003,383.976,12.15712,371.81888,4079.8,1620,14.8,1605.2,111.82999999999998,82.56,0,82.56,208.16,144,0.16,143.84,474.4025966,326.833296,0.4536308,326.37966520000003,298,461,345
Ca9LaP5SiO24Cl2Eu0.1,42.1,24,0.1,23.9,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,558.3,192,6.300000000000001,185.7,1152.6336799900002,383.976,15.1964,368.7796,4083.5,1620,18.5,1601.5,111.82999999999998,82.56,0,82.56,208.2,144,0.2,143.8,474.5160043,326.833296,0.5670385,326.2662575,298,461,345
Ca9LaP5SiO24Cl2Eu0.15,42.15,24,0.15,23.85,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,561.45,192,9.45,182.55,1160.2318799900002,383.976,22.7946,361.1814,4092.75,1620,27.75,1592.25,111.82999999999998,82.56,0,82.56,208.3,144,0.3,143.7,474.79952355,326.833296,0.8505577499999999,325.98273825,298,461,345
Ca9LaP5SiO24Cl2Eu0.2,42.2,24,0.2,23.8,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,564.6,192,12.600000000000001,179.4,1167.8300799900003,383.976,28.085,355.891,4102,1620,37,1583,111.82999999999998,82.56,0,82.56,208.4,144,0.4,143.6,475.0830428,326.833296,1.134077,325.699219,298,461,345
Ca9LaP5SiO24Cl2Eu0.3,42.3,24,0.3,23.7,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,570.9,192,14,178,1183.02647999,383.976,28.085,355.891,4120.5,1620,55.5,1564.5,111.82999999999998,82.56,0,82.56,208.6,144,0.6,143.4,475.6500813,326.833296,1.7011154999999998,325.1321805,298,461,345
Ca9LaP5SiO24Cl2Eu0.5,42.5,24,0.5,23.5,194,63,8,55,441.455231998,151.964,15.999,135.965,930,195,60,135,12.79,3.44,0,3.44,29,7,2,5,62.5844932,13.618054,5.5769,8.041154,583.5,192,14,178,1213.4192799900002,383.976,28.085,355.891,4157.5,1620,92.5,1527.5,111.82999999999998,82.56,0,82.56,209,144,1,143,476.7841583,326.833296,2.8351925,323.9981035,298,461,345
Y5.95WO12Dy0.05,19,12,0.05,11.95,187,74,8,66,451.24484,183.84,15.999,167.841,550,180,60,120,7.579999999999999,3.44,1.22,2.2199999999999998,17,6,2,4,33.638394,13.618054,5.93905,7.679004000000001,405.35,232.05,3.3000000000000003,228.75,912.9427479999999,528.989748,8.125,520.864748,1934.75,1071,8.75,1062.25,50.300000000000004,41.28,0.061,41.219,95.94999999999999,72,0.1,71.9,208.57032750000002,163.416648,0.2969525,163.1196955,298,568,345
Ca2YHf2Ga3O12Ce0.01,20.01,12,0.01,11.99,228,72,8,64,533.3118400000001,178.49,15.999,162.491,890,185,60,125,9.89,3.44,1,2.44,20,6,2,4,44.311441,13.618054,5.5386,8.079454000000002,412.58,144,0.58,143.42,928.6,356.98,1.4011600000000002,355.57884,1961.85,720,1.85,718.15,52.5412,41.28,0.011200000000000002,41.2688,96.02,72,0.02,71.98,213.5636498,163.416648,0.055386,163.361262,298,479,346
Ca2YHf2Ga3O12Ce0.02,20.02,12,0.02,11.98,228,72,8,64,533.3118400000001,178.49,15.999,162.491,890,185,60,125,9.89,3.44,1,2.44,20,6,2,4,44.311441,13.618054,5.5386,8.079454000000002,413.16,144,1.16,142.84,930.00116,356.98,2.8023200000000004,354.17768,1963.7,720,3.7,716.3,52.5524,41.28,0.022400000000000003,41.257600000000004,96.04,72,0.04,71.96,213.6190358,163.416648,0.110772,163.305876,298,479,346
Ca2YHf2Ga3O12Ce0.07,20.07,12,0.07,11.93,228,72,8,64,533.3118400000001,178.49,15.999,162.491,890,185,60,125,9.89,3.44,1,2.44,20,6,2,4,44.311441,13.618054,5.5386,8.079454000000002,416.06,144,4.0600000000000005,139.94,937.00696,356.98,9.808120000000002,347.17188,1972.95,720,12.950000000000001,707.05,52.6084,41.28,0.07840000000000001,41.2016,96.14,72,0.14,71.86,213.8959658,163.416648,0.38770200000000005,163.02894600000002,298,479,346
Ca2YHf2Ga3O12Ce0.1,20.1,12,0.1,11.9,228,72,8,64,533.3118400000001,178.49,15.999,162.491,890,185,60,125,9.89,3.44,1,2.44,20,6,2,4,44.311441,13.618054,5.5386,8.079454000000002,417.8,144,5.800000000000001,138.2,941.2104400000001,356.98,14.011600000000001,342.96840000000003,1978.5,720,18.5,701.5,52.642,41.28,0.11200000000000002,41.168,96.2,72,0.2,71.8,214.0621238,163.416648,0.55386,162.86278800000002,298,479,346
Ca2YHf2Ga3O12Ce0.12,20.12,12,0.12,11.88,228,72,8,64,533.3118400000001,178.49,15.999,162.491,890,185,60,125,9.89,3.44,1,2.44,20,6,2,4,44.311441,13.618054,5.5386,8.079454000000002,418.96,144,6.96,137.04,944.0127600000001,356.98,16.81392,340.16608,1982.2,720,22.2,697.8,52.6644,41.28,0.13440000000000002,41.1456,96.24,72,0.24,71.76,214.17289580000002,163.416648,0.6646319999999999,162.752016,298,479,346
Ca13.995Al10Zn6O35Bi0.005,65,35,0.005,34.995,154,83,8,75,357.41893849999997,208.9804,15.999,192.9814,660,180,60,120,9.6,3.44,1,2.44,28,12,2,10,42.3966926,13.618054,5.9857684,7.6322856,870.3149999999999,280,0.41500000000000004,279.585,1783.996897,560.89161,1.044902,559.846708,6679.900000000001,2519.1,0.8,2518.2999999999997,160.40449999999998,120.39999999999999,0.0095,120.39049999999999,340.015,210,0.025,209.975,678.444802604,476.63189,0.03642758,476.59546242,298,410,346
KMgLaTeO6Mn0.006,10.006,6,0.006,5.994,173,57,8,49,400.845814,138.90547,15.999,122.90647000000001,905,220,60,160,10.32,3.44,0.82,2.62,25,7,1,6,47.62553054000001,13.618054,4.34066354,9.27739046,188.15,57,0.15,56.85,426.23239826400004,138.90547,0.329628264,138.575841736,1065.84,360,0.84,359.16,25.9793,20.64,0.009300000000000001,20.6307,48.042,36,0.042,35.958,108.32638664800001,81.708324,0.044604108,81.663719892,298,696,347
KVO3,5,3,1,2,50,23,8,15,106.0388,50.9415,15.999,34.942499999999995,415,220,60,160,5.89,3.44,0.82,2.62,12,6,1,5,24.70490454,13.618054,4.34066354,9.27739046,66,24,19,5,138.0368,50.9415,39.0983,11.843199999999996,535,220,135,85,12.77,10.32,0.82,9.5,24,18,1,17,51.94101254,40.854162,4.34066354,36.51349846,298,525,347
RbVO3,5,3,1,2,68,37,8,29,152.4083,85.4678,15.999,69.4688,430,235,60,175,5.89,3.44,0.82,2.62,12,6,1,5,24.541369,13.618054,4.177128,9.440926000000001,84,37,23,14,184.4063,85.4678,47.997,37.4708,550,235,135,100,12.77,10.32,0.82,9.5,24,18,1,17,51.777477000000005,40.854162,4.177128,36.677034000000006,298,525,347
CsVO3,5,3,1,2,86,55,8,47,199.84595195999998,132.90545196,15.999,116.90645196,455,260,60,200,5.859999999999999,3.44,0.79,2.65,12,6,1,5,24.258146548,13.618054,3.893905548,9.724148452000001,102,55,23,32,231.84395195999997,132.90545196,47.997,84.90845196,575,260,135,125,12.74,10.32,0.79,9.530000000000001,24,18,1,17,51.494254548,40.854162,3.893905548,36.960256452,298,525,347
Ca9.9KP7O28Eu0.01,45.91,28,0.01,27.99,125,63,8,55,278.113061998,151.964,15.999,135.965,745,220,60,160,7.449999999999999,3.44,0,3.44,16,6,1,5,40.228943740000005,13.618054,4.34066354,9.27739046,546.63,224,0.63,223.37,1102.178473986,447.97200000000004,1.51964,446.45236000000006,4383.85,1782,1.85,1780.15,122.36999999999999,96.32,0,96.32,223.82000000000002,168,0.02,167.98,519.62991787,381.305512,0.05670385,381.24880815,298,460,347
Ca9.6KP7O28Eu0.01Mn0.03,45.64,28,0.01,27.99,150,63,8,55,333.05110599799997,151.964,15.999,135.965,885,220,60,160,9,3.44,0,3.44,23,7,1,6,47.66296174000001,13.618054,4.34066354,9.27739046,541.38,224,0.63,223.37,1091.8032153059999,447.97200000000004,1.51964,446.45236000000006,4334.05,1728,1.85,1726.15,122.11649999999999,96.32,0,96.32,223.43,168,0.02,167.98,518.01899185,381.305512,0.05670385,381.24880815,298,460,347
Ca9.5KP7O28Eu0.01Mn0.04,45.55,28,0.01,27.99,150,63,8,55,333.05110599799997,151.964,15.999,135.965,885,220,60,160,9,3.44,0,3.44,23,7,1,6,47.66296174000001,13.618054,4.34066354,9.27739046,539.63,224,0.63,223.37,1088.344795746,447.97200000000004,1.51964,446.45236000000006,4317.450000000001,1710,1.85,1708.15,122.032,96.32,0,96.32,223.3,168,0.02,167.98,517.48201651,381.305512,0.05670385,381.24880815,298,460,347
Ca9.2KP7O28Eu0.01Mn0.07,45.28,28,0.01,27.99,150,63,8,55,333.05110599799997,151.964,15.999,135.965,885,220,60,160,9,3.44,0,3.44,23,7,1,6,47.66296174000001,13.618054,4.34066354,9.27739046,534.38,224,0.63,223.37,1077.969537066,447.97200000000004,1.51964,446.45236000000006,4267.650000000001,1680,1.85,1678.15,121.7785,96.32,0,96.32,222.91000000000003,168,0.02,167.98,515.87109049,381.305512,0.05670385,381.24880815,298,460,347
Ca8.9KP7O28Eu0.01Mn0.1,45.01,28,0.01,27.99,150,63,8,55,333.05110599799997,151.964,15.999,135.965,885,220,60,160,9,3.44,0,3.44,23,7,1,6,47.66296174000001,13.618054,4.34066354,9.27739046,529.13,224,0.63,223.37,1067.594278386,447.97200000000004,1.51964,446.45236000000006,4217.85,1680,1.85,1678.15,121.52499999999999,96.32,0,96.32,222.52,168,0.02,167.98,514.2601644700001,381.305512,0.05670385,381.24880815,298,460,347
NaCa0.995BO3Ce0.005,6,3,0.005,2.995,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,60.19,24,0.29,23.71,122.37495928000001,47.997,0.7005800000000001,47.29642,625.025,180,0.925,179.075,14.2906,10.32,0.005600000000000001,10.314400000000001,24.000000000000004,18,0.01,17.99,60.401540124,40.854162,0.027693,40.826469,298,427,347
NaCa0.99BO3Ce0.01,6,3,0.01,2.99,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,60.379999999999995,24,0.58,23.42,122.87514928000002,47.997,1.4011600000000002,46.59584,625.0500000000001,180,1.85,178.15,14.291200000000002,10.32,0.011200000000000002,10.3088,24,18,0.02,17.98,60.398667348000004,40.854162,0.055386,40.798776000000004,298,427,347
NaCa0.98BO3Ce0.02,6,3,0.02,2.98,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,60.76,24,1.16,22.84,123.87552928,47.997,2.8023200000000004,45.19468,625.1,180,3.7,176.3,14.292399999999999,10.32,0.022400000000000003,10.297600000000001,24,18,0.04,17.96,60.392921795999996,40.854162,0.110772,40.743390000000005,298,427,347
NaCa0.96BO3Ce0.04,6,3,0.04,2.96,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,61.52,24,2.32,21.68,125.87628928000001,47.997,5.604640000000001,42.39236,625.1999999999999,180,7.4,172.6,14.2948,10.32,0.044800000000000006,10.2752,24,18,0.08,17.92,60.381430692,40.854162,0.221544,40.632618,298,427,347
NaCa0.95BO3Ce0.05,6,3,0.05,2.95,102,58,5,53,229.99276928,140.116,10.81,129.306,690,185,60,125,8.530000000000001,3.44,0.93,2.51,14,6,1,5,38.706904900000005,13.618054,5.1390767,8.4789773,61.9,24,2.9000000000000004,21.1,126.87666928000002,47.997,7.005800000000001,40.9912,625.25,180,9.25,170.75,14.296,10.32,0.05600000000000001,10.264000000000001,24,18,0.1,17.9,60.37568514,40.854162,0.27693,40.577232,298,427,347
Sr4Al14O25Ce0.16Tb0.02,43.18,25,0.02,24.98,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,544.5799999999999,200,1.3,198.7,1153.7936060000002,399.975,3.178507,396.796493,4083.1,1750,3.5,1746.5,112.5192,86,0,86,200.35999999999999,150,0.04,149.96,448.03502840000004,340.45135000000005,0.117276,340.33407400000004,298,544,348
Sr4Al14O25Ce0.16Tb0.04,43.199999999999996,25,0.04,24.96,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,545.88,200,2.6,197.4,1156.972113,399.975,6.357014,393.61798600000003,4086.6,1750,7,1743,112.5192,86,0,86,200.4,150,0.08,149.92,448.15230440000005,340.45135000000005,0.234552,340.21679800000004,298,544,348
Sr4Al14O25Ce0.16Tb0.08,43.239999999999995,25,0.08,24.92,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,548.48,200,5.2,194.8,1163.3291270000002,399.975,12.714028,387.26097200000004,4093.6,1750,14,1736,112.5192,86,0,86,200.48,150,0.16,149.84,448.38685640000006,340.45135000000005,0.469104,339.98224600000003,298,544,348
Sr4Al14O25Ce0.16Tb0.1,43.26,25,0.1,24.9,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,549.78,200,6.5,193.5,1166.507634,399.975,15.892535000000002,384.082465,4097.1,1750,17.5,1732.5,112.5192,86,0,86,200.51999999999998,150,0.2,149.8,448.50413240000006,340.45135000000005,0.58638,339.86497,298,544,348
Sr4Al14O25Ce0.16Tb0.12,43.279999999999994,25,0.12,24.88,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,551.0799999999999,200,7.8,192.2,1169.6861410000001,399.975,19.071042000000002,380.90395800000005,4100.6,1750,21,1729,112.5192,86,0,86,200.56,150,0.24,149.76,448.62140840000006,340.45135000000005,0.7036560000000001,339.747694,298,544,348
Sr4Al14O25Ce0.16Tb0.16,43.31999999999999,25,0.16,24.84,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,553.68,200,9.28,190.72,1176.043155,399.975,22.418560000000003,377.55644,4107.6,1750,28,1722,112.5192,86,0,86,200.64,150,0.32,149.68,448.8559604,340.45135000000005,0.886176,339.56517400000007,298,544,348
Sr4Al14O25Ce0.16Tb0.2,43.36,25,0.16,24.84,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,556.28,200,9.28,190.72,1182.400169,399.975,22.418560000000003,377.55644,4114.6,1750,29.6,1720.4,112.5192,86,0,86,200.72,150,0.32,149.68,449.0905124,340.45135000000005,0.886176,339.56517400000007,298,544,348
NaBa0.95BO3Dy0.05,6,3,0.05,2.95,146,66,5,61,349.62576928,162.5,10.81,151.69,715,215,60,155,8.520000000000001,3.44,0.89,2.55,14,6,1,5,38.2058637,13.618054,5.1390767,8.4789773,96.49999999999999,53.199999999999996,3.3000000000000003,49.9,220.38241927999997,130.46065,8.125,122.33564999999999,658,204.25,8.75,195.5,14.1965,10.32,0.061,10.259,24,18,0.1,17.9,59.539291000000006,40.854162,0.2969525,40.5572095,298,576,348
NaBa0.93BO3Dy0.07,6,3,0.07,2.93,146,66,5,61,349.62576928,162.5,10.81,151.69,715,215,60,155,8.520000000000001,3.44,0.89,2.55,14,6,1,5,38.2058637,13.618054,5.1390767,8.4789773,96.70000000000002,52.080000000000005,4.62,47.46000000000001,220.88587927999998,127.71411,10.81,116.90411,657.2,199.95000000000002,12.250000000000002,187.70000000000002,14.203100000000001,10.32,0.0854,10.2346,24,18,0.14,17.86,59.55383872,40.854162,0.41573350000000003,40.4384285,298,576,348
NaBa0.98BO3Dy0.01K0.01,6,3,0.01,2.99,165,66,5,61,388.72406928,162.5,10.81,151.69,935,220,60,160,9.340000000000002,3.44,0.82,2.62,15,6,1,5,42.54652724,13.618054,4.34066354,9.27739046,95.72999999999999,54.879999999999995,0.19,54.69,218.39321228,134.58046,0.390983,134.18947699999998,659.6500000000001,210.7,1.75,208.95,14.1826,10.32,0.008199999999999999,10.3118,23.990000000000002,18,0.01,17.99,59.501485555399995,40.854162,0.043406635400000004,40.810755364600006,298,576,348
NaBa0.94BO3Dy0.03K0.03,6,3,0.03,2.97,165,66,5,61,388.72406928,162.5,10.81,151.69,935,220,60,160,9.340000000000002,3.44,0.82,2.62,15,6,1,5,42.54652724,13.618054,4.34066354,9.27739046,95.19,52.64,0.57,52.07,216.93209827999996,129.08738,1.172949,127.914431,658.95,202.1,5.25,196.85,14.1878,10.32,0.024599999999999997,10.2954,23.97,18,0.03,17.97,59.498613266199996,40.854162,0.1302199062,40.723942093800005,298,576,348
NaBa0.9BO3Dy0.05K0.05,6,3,0.05,2.95,165,66,5,61,388.72406928,162.5,10.81,151.69,935,220,60,160,9.340000000000002,3.44,0.82,2.62,15,6,1,5,42.54652724,13.618054,4.34066354,9.27739046,94.65,50.4,0.9500000000000001,49.449999999999996,215.47098428,123.5943,1.9549150000000002,121.639385,658.25,193.5,8.75,184.75,14.193000000000001,10.32,0.041,10.279,23.950000000000003,18,0.05,17.95,59.495740977000004,40.854162,0.21703317700000002,40.637128823000005,298,576,348
NaBa0.86BO3Dy0.07K0.07,6,3,0.07,2.93,165,66,5,61,388.72406928,162.5,10.81,151.69,935,220,60,160,9.340000000000002,3.44,0.82,2.62,15,6,1,5,42.54652724,13.618054,4.34066354,9.27739046,94.11,48.16,1.33,46.83,214.00987028,118.10122,2.7368810000000003,115.364339,657.55,184.9,12.250000000000002,172.65,14.1982,10.32,0.0574,10.2626,23.93,18,0.07,17.93,59.4928686878,40.854162,0.3038464478000001,40.550315552200004,298,576,348
NaBa0.82BO3Dy0.09K0.09,6,3,0.09,2.91,165,66,5,61,388.72406928,162.5,10.81,151.69,935,220,60,160,9.340000000000002,3.44,0.82,2.62,15,6,1,5,42.54652724,13.618054,4.34066354,9.27739046,93.56999999999998,45.919999999999995,1.71,44.209999999999994,212.54875627999996,112.60813999999999,3.518847,109.089293,656.8499999999999,180,15.75,164.25,14.2034,10.32,0.07379999999999999,10.2462,23.91,18,0.09,17.91,59.4899963986,40.854162,0.39065971860000004,40.463502281400004,298,576,348
Ba5Ca0.995Al4O12Dy0.005,22,12,0.005,11.995,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,448.22999999999996,280,0.33,279.67,1027.239264,686.635,0.8125,685.8225,2474.975,1075,0.875,1074.125,53.17110000000001,41.28,0.0061,41.2739,96.00000000000001,72,0.01,71.99,219.53032627400003,163.416648,0.02969525,163.38695275,298,574,348
Ba5Ca0.99Al4O12Dy0.01,22.000000000000004,12,0.01,11.99,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,448.46000000000004,280,0.66,279.34,1027.851374,686.635,1.625,685.01,2474.95,1075,1.75,1073.25,53.172200000000004,41.28,0.0122,41.2678,96,72,0.02,71.98,219.52945574800003,163.416648,0.0593905,163.3572575,298,574,348
Ba5Ca0.98Al4O12Dy0.02,22,12,0.02,11.98,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,448.92,280,1.32,278.68,1029.075594,686.635,3.25,683.385,2474.9,1075,3.5,1071.5,53.174400000000006,41.28,0.0244,41.2556,96.00000000000001,72,0.04,71.96,219.52771469600003,163.416648,0.118781,163.297867,298,574,348
Ba5Ca0.96Al4O12Dy0.04,22,12,0.04,11.96,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,449.84,280,2.64,277.36,1031.524034,686.635,6.5,680.135,2474.8,1075,7,1068,53.1788,41.28,0.0488,41.2312,96,72,0.08,71.92,219.524232592,163.416648,0.237562,163.179086,298,574,348
Ba5Ca0.93Al4O12Dy0.07,22,12,0.07,11.93,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,451.22,280,4.62,275.38,1035.196694,686.635,11.375000000000002,675.26,2474.65,1075,12.250000000000002,1062.75,53.1854,41.28,0.0854,41.1946,96,72,0.14,71.86,219.519009436,163.416648,0.41573350000000003,163.00091450000002,298,574,348
Ba5Ca0.9Al4O12Dy0.1,22,12,0.1,11.9,163,66,8,58,382.8855385,162.5,15.999,146.501,755,215,60,155,8.16,3.44,0.89,2.55,15,6,2,4,36.8676916,13.618054,5.211664,8.406390000000002,452.6,280,6.6000000000000005,273.4,1038.869354,686.635,16.25,670.385,2474.5,1075,17.5,1057.5,53.192,41.28,0.122,41.158,96,72,0.2,71.8,219.51378628000003,163.416648,0.593905,162.822743,298,574,348
Sr3Y0.94P3O12Dy0.06,18.999999999999996,12,0.06,11.94,166,66,8,58,385.998601998,162.5,15.999,146.501,715,200,60,140,9.02,3.44,0.95,2.49,18,6,2,4,41.9559172,13.618054,5.6948672,7.923186800000001,295.61999999999995,114,3.96,110.04,641.090775594,262.86,9.75,253.11,1799.7,720,10.5,709.5,51.92,41.28,0.0732,41.2068,95.94,72,0.12,71.88,218.16187500000004,163.416648,0.35634299999999997,163.060305,298,574,349
Li2Sr0.99SiO4Dy0.01,8,4,0.01,3.99,129,66,3,63,301.144,162.5,6.94,155.56,690,200,60,140,8.49,3.44,0.95,2.49,15,6,1,5,38.795368961,13.618054,5.391714761,8.226339239000001,90.28,37.62,0.66,36.96,194.3298,86.74380000000001,1.625,85.11880000000001,839.75,290,1.75,288.25,18.572699999999998,13.76,0.0122,13.7478,32,24,0.02,23.98,79.10463755,54.472216,0.0593905,54.412825500000004,298,479,349
Li2Sr0.98SiO4Dy0.02,8,4,0.02,3.98,129,66,3,63,301.144,162.5,6.94,155.56,690,200,60,140,8.49,3.44,0.95,2.49,15,6,1,5,38.795368961,13.618054,5.391714761,8.226339239000001,90.56,37.24,1.32,35.92,195.0786,85.8676,3.25,82.6176,839.5,290,3.5,286.5,18.575400000000002,13.76,0.0244,13.7356,32,24,0.04,23.96,79.107079378,54.472216,0.118781,54.353435000000005,298,479,349
Li2Sr0.97SiO4Dy0.03,8,4,0.03,3.97,129,66,3,63,301.144,162.5,6.94,155.56,690,200,60,140,8.49,3.44,0.95,2.49,15,6,1,5,38.795368961,13.618054,5.391714761,8.226339239000001,90.84,36.86,1.98,34.88,195.8274,84.9914,4.875,80.1164,839.25,290,5.25,284.75,18.5781,13.76,0.0366,13.7234,31.999999999999996,24,0.06,23.94,79.10952120600001,54.472216,0.17817149999999998,54.294044500000005,298,479,349
Li2Sr0.95SiO4Dy0.05,8,4,0.05,3.95,129,66,3,63,301.144,162.5,6.94,155.56,690,200,60,140,8.49,3.44,0.95,2.49,15,6,1,5,38.795368961,13.618054,5.391714761,8.226339239000001,91.39999999999999,36.1,3.3000000000000003,32.800000000000004,197.32500000000002,83.239,8.125,75.114,838.75,290,8.75,281.25,18.5835,13.76,0.061,13.699,32,24,0.1,23.9,79.11440486200001,54.472216,0.2969525,54.1752635,298,479,349
Li2Sr0.93SiO4Dy0.07,8,4,0.07,3.93,129,66,3,63,301.144,162.5,6.94,155.56,690,200,60,140,8.49,3.44,0.95,2.49,15,6,1,5,38.795368961,13.618054,5.391714761,8.226339239000001,91.96000000000001,35.34,4.62,30.720000000000002,198.82260000000002,81.48660000000001,11.375000000000002,70.11160000000001,838.25,290,12.250000000000002,277.75,18.5889,13.76,0.0854,13.6746,32,24,0.14,23.86,79.119288518,54.472216,0.41573350000000003,54.0564825,298,479,349
Ba2YNbO6Mn0.005,10.005,6,0.005,5.995,169,56,8,48,390.076254,137.327,15.999,121.328,740,215,60,155,8.700000000000001,3.44,0.89,2.55,23,7,2,5,39.239846,13.618054,5.211664,8.406390000000002,240.125,112,0.125,111.875,552.73490022,274.654,0.27469022,274.37930977999997,1115.7,430,0.7000000000000001,429.3,25.247750000000003,20.64,0.007750000000000001,20.63225,48.035,36,0.035,35.965,105.14493209000001,81.708324,0.03717009,81.67115391,298,695,350
