Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission energy (nm),Decay Time (ns)
Sr3Bi0.9P3O12Eu0.1,19,12,0.1,11.9,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,336,114,6.300000000000001,107.7,751.048045994,262.86,15.1964,247.6636,1782.5,720,18.5,701.5,52.41,41.28,0,41.28,97.7,72,0.2,71.8,219.08531050000002,163.416648,0.5670385,162.8496095,298,392,612,6.365113432
Na3Bi1.95P3O12Eu0.05,20,12,0.05,11.95,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,339,161.85,3.1500000000000004,158.7,768.988573834,407.51178,7.5982,399.91357999999997,1881.25,720,9.25,710.75,54.345,41.28,0,41.28,99.85,72,0.1,71.9,224.78421155000004,163.416648,0.28351925,163.13312875,298,396,621,6.365113432
Li3Y3Te2O12Eu0.4,20.4,12,0.4,11.6,165,63,3,60,391.40883999999994,151.964,6.94,145.024,710,185,60,125,7.74,3.44,0,3.44,18,6,1,5,39.90707376099999,13.618054,5.391714761,8.226339239000001,351.2,117,9,108,795.51112,266.71752,20.82,245.89752,2049,720,74,646,52.08,41.28,0,41.28,96.8,72,0.8,71.2,218.53104628300002,163.416648,2.268154,161.148494,298,395,611,6.367355921
Sr2LiSiO4FSm0.12,9.12,4,0.12,3.88,134,62,3,59,308.00240316300005,150.36,6.94,143.42000000000002,750,200,50,150,12.42,3.98,0.95,3.0300000000000002,22,7,1,6,55.922848961,17.42282,5.391714761,12.031105239000002,141.44,76,3,73,311.302603163,175.24,6.94,168.3,967.2,400,22.2,377.8,22.6604,13.76,0.1404,13.6196,40.24,24,0.24,23.76,97.50541336100001,54.472216,0.6772451999999999,53.7949708,298,402,598,6.367355921
Ba9.7F2P6O24Eu0.3,42,24,0.3,23.7,151,63,8,55,355.262165161,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156000000003,862.0999999999999,543.1999999999999,18,525.1999999999999,1985.476478314,1332.0719,37.996806326,1294.0750936739998,4281,2085.5,55.5,2030,112.293,82.56,0,82.56,208,144,0.6,143.4,476.85330830000004,326.833296,1.7011154999999998,325.1321805,298,394,616,6.369215857
La0.97MgAl10.89O19 Cr0.11Nd0.03,32,19,0.03,18.97,174,60,8,52,402.4291085,144.242,15.999,128.243,855,195,60,135,10.260000000000002,3.44,1.1,2.34,22,6,2,4,45.11846739999999,13.618054,5.525,8.093054,365.3,152,1.7999999999999998,150.2,766.9000911649999,303.981,4.32726,299.65373999999997,2861.3500000000004,1361.25,5.55,1355.7,85.4867,65.36,0.034199999999999994,65.3258,152.29999999999998,114,0.06,113.94,337.89393797599996,258.743026,0.16575,258.577276,298,419,696,6.369215857
LiBa0.9PO5Tb0.1,8,5,0.1,4.9,147,65,3,62,350.165111998,158.92535,6.94,151.98535,695,215,60,155,7.5,3.44,0,3.44,16,6,1,5,40.571918761,13.618054,5.211664,8.406390000000002,114.9,50.4,3,47.4,257.39559699800003,123.5943,6.94,116.6543,756,300,17.5,282.5,21.171,17.2,0,17.2,38,30,0.2,29.8,89.24554836100002,68.09027,0.58638,67.50389,298,378,545,6.371067862
LiBa0.88PO4Sm0.12,7,4,0.12,3.88,144,62,3,59,341.59976199799996,150.36,6.94,143.42000000000002,705,215,60,155,8.67,3.44,0.89,2.55,16,6,1,5,40.351828761,13.618054,5.211664,8.406390000000002,106.72,49.28,3,46.28,240.800721998,120.84776,6.94,113.90776,696.4000000000001,240,22.2,217.8,17.8536,13.76,0.1404,13.6196,31.999999999999996,24,0.24,23.76,75.614126281,54.472216,0.6772451999999999,53.7949708,298,402,599,6.371067862
K2Gd0.3WPO8Eu0.7,13,8,0.3,7.7,243,74,8,66,579.1250619980001,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.129614540000006,13.618054,4.34066354,9.27739046,254.29999999999998,74,15,59,574.552161998,183.84,30.973761998,152.866238002,1338.5,480,54,426,33.41,27.52,0,27.52,63,48,0.6,47.4,141.79068338000002,108.944432,1.8449388,107.09949320000001,298,396,615,6.372912003
SrBi1.96TeO7Eu0.02,10.98,7,0.02,6.98,244,83,8,75,592.1634000000001,208.9804,15.999,192.9814,745,200,60,140,8.389999999999999,3.44,0,3.44,21,6,2,4,41.2784822,13.618054,5.670385,7.947669000000001,309.94,162.68,1.26,161.42000000000002,739.853864,409.601584,3.03928,406.562304,1077.3,420,3.7,416.3,30.854,24.08,0,24.08,59.839999999999996,42,0.04,41.96,124.42392426,95.326378,0.1134077,95.21297030000001,298,465,613,6.372912003
Ba9F2P6O24Eu1,42,24,1,23,151,63,8,55,355.262165161,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156000000003,867,504,18,486,1995.7223783139998,1235.943,37.996806326,1197.946193674,4260,1935,100,1835,111.67,82.56,0,82.56,208,144,2,142,477.1744130000001,326.833296,5.670385,321.162911,298,394,616,6.374565061
Sr3Bi0.995P3O12Eu0.005,19,12,0.005,11.995,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,337.9,114,0.315,113.685,756.4646039940001,262.86,0.75982,262.10018,1780.125,720,0.925,719.075,52.5905,41.28,0,41.28,97.985,72,0.01,71.99,219.23874794500003,163.416648,0.028351925,163.388296075,298,392,612,6.374931554
Sr3Bi0.99P3O12Eu0.01,19.000000000000004,12,0.01,11.99,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,337.8,114,0.63,113.37,756.179521994,262.86,1.51964,261.34036000000003,1780.25,720,1.85,718.15,52.581,41.28,0,41.28,97.97,72,0.02,71.98,219.23067229,163.416648,0.05670385,163.35994415000002,298,392,612,6.375480715
Sr3Bi0.93P3O12Eu0.07,19,12,0.07,11.93,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,336.6,114,4.41,109.59,752.758537994,262.86,10.63748,252.22252,1781.75,720,12.950000000000001,707.05,52.467,41.28,0,41.28,97.79,72,0.14,71.86,219.13376443,163.416648,0.39692695,163.01972105000002,298,392,612,6.375663614
K2Y0.3WO8PEu0.7,13,8,0.3,7.7,218,74,8,66,510.78090199800005,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854000001,13.618054,4.34066354,9.27739046,246.79999999999998,74,11.7,62.3,554.048913998,183.84,26.671751999999998,157.168248,1338.5,480,54,426,33.416,27.52,0,27.52,63.3,48,0.8999999999999999,47.1,141.81092258,108.944432,1.8651779999999998,107.079254,298,395,614,6.376941757
Sr3Bi0.97P3O12Eu0.03,19,12,0.03,11.97,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,337.4,114,1.89,112.11,755.039193994,262.86,4.55892,258.30108,1780.75,720,5.55,714.45,52.543,41.28,0,41.28,97.91,72,0.06,71.94,219.19836967,163.416648,0.17011154999999997,163.24653645,298,392,612,6.379486814
Ba9.95F2P6O24Eu0.05,42,24,0.05,23.95,151,63,8,55,355.262165161,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156000000003,860.3499999999999,557.1999999999999,3.1500000000000004,554.05,1981.8172283139997,1366.40365,7.5982,1358.80545,4288.5,2139.25,9.25,2130,112.5155,82.56,0,82.56,208,144,0.1,143.9,476.73862805000005,326.833296,0.28351925,326.54977675000004,298,394,616,6.379486814
Na3Bi0.95P3O12Eu0.05,19,12,0.05,11.95,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,256,96,3.1500000000000004,92.85,560.008173834,198.53137999999998,7.5982,190.93318,1721.25,720,9.25,710.75,52.445,41.28,0,41.28,94.85,72,0.1,71.9,217.49869555,163.416648,0.28351925,163.13312875,298,396,623,6.379668034
Mg3Y1.8Ge3O12Eu0.1,19.900000000000002,12,0.1,11.9,154,63,8,55,353.80384,151.964,15.999,135.965,700,185,60,125,7.98,3.44,0,3.44,17,6,2,4,41.051368999999994,13.618054,5.670385,7.947669000000001,304.5,96,6.300000000000001,89.7,658.019912,217.89,15.1964,202.69359999999998,1887.5,720,18.5,701.5,53.436,41.28,0,41.28,95.60000000000001,72,0.2,71.8,221.8117645,163.416648,0.5670385,162.8496095,298,348,544,6.380211242
Sr3Bi0.95P3O12Eu0.05,19,12,0.05,11.95,207,83,8,75,495.53716199800004,208.9804,15.999,192.9814,705,200,60,140,8.479999999999999,3.44,0,3.44,20,6,2,4,42.755508199999994,13.618054,5.670385,7.947669000000001,337,114,3.1500000000000004,110.85,753.898865994,262.86,7.5982,255.26180000000002,1781.25,720,9.25,710.75,52.505,41.28,0,41.28,97.85,72,0.1,71.9,219.16606705,163.416648,0.28351925,163.13312875,298,392,612,6.380211242
Sr3Y0.94P3O12Eu0.06,18.999999999999996,12,0.06,11.94,163,63,8,55,375.46260199799997,151.964,15.999,135.965,725,200,60,140,7.799999999999999,3.44,0,3.44,18,6,2,4,41.6872522,13.618054,5.670385,7.947669000000001,295.43999999999994,114,3.78,110.22,640.458615594,262.86,9.11784,253.74216,1800.3,720,11.1,708.9,51.8468,41.28,0,41.28,95.94,72,0.12,71.88,218.14575510000003,163.416648,0.34022309999999995,163.0764249,298,392,613,6.380211242
Li6Y0.15B3O9Eu0.85,19,9,0.15,8.85,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276099999,13.618054,5.391714761,8.226339239000001,164.39999999999998,72,5.85,66.15,360.566276,143.991,13.335875999999999,130.655124,1849.25,870,27,843,43.143,30.96,0,30.96,71.15,54,0.44999999999999996,53.55,185.559247816,122.562486,0.9325889999999999,121.62989700000001,298,393,614,6.380211242
LiScP2O7Cr0.06Yb0.003,11.063,7,0.003,6.997,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,111.64999999999999,56,0.21,55.79,229.475332996,111.99300000000001,0.519135,111.473865,933.925,420,0.525,419.475,30.899599999999996,24.08,0,24.08,56.366,42,0.006,41.994,128.677707841,95.326378,0.018762479999999998,95.30761552,298,450,1001,6.381241468
Ca5P3O12FDy0.01Eu0.01,21.020000000000003,12,0.01,11.99,181,66,8,58,420.513165161,162.5,15.999,146.501,750,185,50,135,11.83,3.98,0,3.98,24,7,2,5,59.25015020000001,17.42282,5.670385,11.752435000000002,251.29,100,0.63,99.37,507.44232915699996,200.39000000000001,1.51964,198.87036,1973.6,900,1.75,898.25,56.8422,41.28,0,41.28,104.03999999999999,72,0.02,71.98,242.98139635,163.416648,0.05670385,163.35994415000002,298,352,579,6.381999022
CsK2Gd0.2V2O8Eu0.8,14,8,0.2,7.8,232,64,8,56,548.15825196,157.25,15.999,141.251,1040,260,60,200,7.879999999999999,3.44,0,3.44,17,6,1,5,40.418991088,13.618054,3.893905548,9.724148452000001,266.20000000000005,64,12.8,51.2,593.99825196,132.90545196,31.450000000000003,101.45545195999999,1634,480,36,444,33.45,27.52,0,27.52,63,48,0.4,47.6,140.77830582800001,108.944432,1.2299592000000001,107.71447280000001,298,312,593,6.382017043
LiBa0.91PO4Sm0.09,7,4,0.09,3.91,144,62,3,59,341.59976199799996,150.36,6.94,143.42000000000002,705,215,60,155,8.67,3.44,0.89,2.55,16,6,1,5,40.351828761,13.618054,5.211664,8.406390000000002,106.54,50.96,3,47.96,240.409731998,124.96757000000001,6.94,118.02757000000001,697.3,240,16.65,223.35,17.8452,13.76,0.10529999999999999,13.6547,32,24,0.18,23.82,75.601164901,54.472216,0.5079338999999999,53.964282100000005,298,402,599,6.382017043
NaCa0.86PO4Tb0.04Eu0.1,6.999999999999999,4,0.04,3.96,182,65,8,57,420.929881278,158.92535,15.999,142.92635,880,185,60,125,7.5600000000000005,3.44,0,3.44,18,6,1,5,46.8911569,13.618054,5.1390767,8.4789773,84.1,32,2.6,29.4,173.980025278,63.996,6.357014,57.638986,700.3,240,7,233,17.74,13.76,0,13.76,31.999999999999996,24,0.08,23.92,76.156882672,54.472216,0.234552,54.237664,298,369,544,6.383815366
Sr2.9725Al2O5Cl2Tb0.015Eu0.0125,12,5,0.0125,4.9875,204,65,8,57,476.9398885,158.92535,15.999,142.92635,845,200,60,140,9.16,3.44,0,3.44,22,7,2,5,49.8005046,13.618054,5.670385,7.947669000000001,214.7175,112.95500000000001,0.7875000000000001,112.16750000000002,469.59195725,260.45045000000005,1.89955,258.55090000000007,1349.4375,594.5,2.3125,592.1875,29.563875,17.2,0,17.2,56,30,0.025,29.975,123.0838963645,68.09027,0.0708798125,68.01939018750001,323,376,544,6.383994789
Mg0.40Zn0.55MoO4Eu0.05,6,4,0.05,3.95,155,63,8,55,353.59799999999996,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421302999999995,13.618054,5.670385,7.947669000000001,98.45,42,3.1500000000000004,38.85,213.2252,95.95,7.5982,88.3518,528.5,240,9.25,230.75,17.3515,13.76,0,13.76,37.5,24,0.1,23.9,70.0734687,54.472216,0.28351925,54.188696750000005,298,395,616,6.3872118
Na3Bi0.9P3O12Eu0.1,19,12,0.1,11.9,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,255,96,6.300000000000001,89.7,557.1573538340001,191.988,15.1964,176.7916,1722.5,720,18.5,701.5,52.35,41.28,0,41.28,94.7,72,0.2,71.8,217.41793900000002,163.416648,0.5670385,162.8496095,298,396,623,6.387923467
LiScP2O7Cr0.06Yb0.005,11.065000000000001,7,0.005,6.995,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,111.78999999999999,56,0.35000000000000003,55.65,229.821422996,111.99300000000001,0.8652249999999999,111.12777500000001,934.275,420,0.875,419.125,30.899599999999996,24.08,0,24.08,56.37,42,0.01,41.99,128.690216161,95.326378,0.0312708,95.2951072,298,450,1001,6.389006518
Ca9Lu0.1P7O28Tb0.9,45,28,0.1,27.9,179,71,8,63,420.942911998,174.9668,15.999,158.9678,690,180,60,120,7.629999999999999,3.44,0,3.44,17,6,2,4,41.5075662,13.618054,5.425871,8.192183,574.6,224,7.1000000000000005,216.9,1186.019828986,447.97200000000004,17.49668,430.47532,4175,1680,17.5,1662.5,120.75,96.32,0,96.32,223,168,0.2,167.8,515.5507179,381.305512,0.5425871,380.76292490000003,298,147,545,6.389166084
K2Gd0.95WPO8Eu0.05,13,8,0.05,7.95,243,74,8,66,579.1250619980001,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.129614540000006,13.618054,4.34066354,9.27739046,254.95000000000002,74,3.1500000000000004,70.85,577.9880619979999,183.84,7.5982,176.2418,1335.25,480,9.25,470.75,34.19,27.52,0,27.52,63,48,0.1,47.9,142.10230053,108.944432,0.28351925,108.66091275000001,298,396,615,6.389166084
K2Gd0.5WPO8Eu0.5,13,8,0.5,7.5,243,74,8,66,579.1250619980001,183.84,15.999,167.841,880,220,60,160,9.35,3.44,0,3.44,22,6,1,5,48.129614540000006,13.618054,4.34066354,9.27739046,254.5,74,15,59,575.609361998,183.84,30.973761998,152.866238002,1337.5,480,90,390,33.65,27.52,0,27.52,63,48,1,47,141.88656558000002,108.944432,2.8351925,106.1092395,298,396,615,6.389166084
Sr4Al14O25Ce0.16Tb0.2,43.36,25,0.16,24.84,182,65,8,57,429.64188850000005,158.92535,15.999,142.92635,745,200,60,140,7.12,3.44,0,3.44,15,6,2,4,36.7010896,13.618054,5.5386,8.079454000000002,556.28,200,9.28,190.72,1182.400169,399.975,22.418560000000003,377.55644,4114.6,1750,29.6,1720.4,112.5192,86,0,86,200.72,150,0.32,149.68,449.0905124,340.45135000000005,0.886176,339.56517400000007,298,348,544,6.390935107
K2WPO8Eu1,13,8,1,7,179,74,8,66,421.87506199800004,183.84,15.999,167.841,700,220,60,160,8.15,3.44,0,3.44,20,6,1,5,41.97981854,13.618054,4.34066354,9.27739046,254,74,15,59,572.966361998,183.84,30.973761998,152.866238002,1340,480,100,380,33.05,27.52,0,27.52,63,48,2,46,141.64686008,108.944432,5.670385,103.27404700000001,298,396,615,6.390935107
LiScP2O7Cr0.06Yb0.01,11.07,7,0.01,6.99,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,112.14,56,0.7000000000000001,55.3,230.68664799599998,111.99300000000001,1.7304499999999998,110.26255,935.15,420,1.75,418.25,30.899599999999996,24.08,0,24.08,56.38,42,0.02,41.98,128.721486961,95.326378,0.0625416,95.2638364,298,450,1001,6.391217483
Na3Bi0.875P3O12Eu0.125,19,12,0.125,11.875,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,254.5,96,7.875,88.125,555.731943834,191.988,18.9955,172.9925,1723.125,720,23.125,696.875,52.3025,41.28,0,41.28,94.625,72,0.25,71.75,217.377560725,163.416648,0.708798125,162.70784987500002,298,396,623,6.391464412
Ba9.9F2P6O24Eu0.1,42,24,0.1,23.9,151,63,8,55,355.262165161,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156000000003,860.6999999999999,554.4,6.300000000000001,548.1,1982.549078314,1359.5373,15.1964,1344.3409,4287,2128.5,18.5,2110,112.471,82.56,0,82.56,208,144,0.2,143.8,476.76156410000004,326.833296,0.5670385,326.2662575,298,394,616,6.391993072
K2Y0.5WO8PEu0.5,13,8,0.5,7.5,218,74,8,66,510.78090199800005,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854000001,13.618054,4.34066354,9.27739046,242,74,15,59,541.437281998,183.84,30.973761998,152.866238002,1337.5,480,90,390,33.66,27.52,0,27.52,63.5,48,1,47,141.92029758,108.944432,2.8351925,106.1092395,298,395,614,6.392345155
Na3Bi0.85P3O12Eu0.15,19,12,0.15,11.85,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,254,96,9.45,86.55,554.306533834,191.988,22.7946,169.1934,1723.75,720,27.75,692.25,52.255,41.28,0,41.28,94.55,72,0.3,71.7,217.33718245000003,163.416648,0.8505577499999999,162.56609025,298,396,623,6.39375064
LiScP2O7Cr0.06Yb0.03,11.09,7,0.03,6.97,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,113.53999999999999,56,1.44,54.56,234.147547996,111.99300000000001,3.119766,108.87323400000001,938.65,420,5.25,414.75,30.899599999999996,24.08,0,24.08,56.42,42,0.06,41.94,128.84657016100002,95.326378,0.18762479999999998,95.13875320000001,298,450,1001,6.394801777
LiScP2O7Cr0.06Yb0.05,11.110000000000001,7,0.05,6.95,141,70,3,67,323.909769998,173.045,6.94,166.105,780,175,60,115,9.629999999999999,3.44,0,3.44,23,6,1,5,49.078614761,13.618054,5.391714761,8.226339239000001,114.94,56,1.44,54.56,237.608447996,111.99300000000001,3.119766,108.87323400000001,942.15,420,8.4,411.6,30.899599999999996,24.08,0,24.08,56.46,42,0.1,41.9,128.971653361,95.326378,0.312708,95.01367,298,450,1001,6.396966098
LiBa0.8PO5Tb0.2,8,5,0.2,4.8,147,65,3,62,350.165111998,158.92535,6.94,151.98535,695,215,60,155,7.5,3.44,0,3.44,16,6,1,5,40.571918761,13.618054,5.211664,8.406390000000002,115.80000000000001,44.800000000000004,3,41.800000000000004,259.555431998,109.86160000000001,6.94,102.92160000000001,752,300,35,265,21.082,17.2,0,17.2,38,30,0.4,29.6,89.31076196100001,68.09027,1.17276,66.91751000000001,298,378,545,6.397940009
Na3Bi0.87P2O8Eu0.03Tb0.1,14,8,0.03,7.97,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,207.59999999999997,72.21,1.89,70.32,461.17323483600006,181.812948,4.55892,177.254028,1382.25,540,5.55,534.45,36.343,27.52,0,27.52,65.61,48,0.06,47.94,152.42992457,108.944432,0.17011154999999997,108.77432045,298,396,621,6.397940009
Na3Bi0.85P2O8Eu0.05Tb0.1,14,8,0.05,7.95,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,207.20000000000002,70.55,3.1500000000000004,67.39999999999999,460.03290683600005,177.63334,7.5982,170.03514,1382.75,540,9.25,530.75,36.305,27.52,0,27.52,65.55,48,0.1,47.9,152.39762195000003,108.944432,0.28351925,108.66091275000001,298,396,621,6.397940009
Na3Bi0.8P3O12Eu0.2,19,12,0.2,11.8,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,253,96,12.600000000000001,83.4,551.455713834,191.988,30.3928,161.5952,1725,720,37,683,52.160000000000004,41.28,0,41.28,94.4,72,0.4,71.6,217.2564259,163.416648,1.134077,162.28257100000002,298,396,623,6.397940009
Na3Bi0.8P2O8Eu0.1Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,206.20000000000002,66.4,6.300000000000001,60.10000000000001,457.182086836,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.21,27.52,0,27.52,65.4,48,0.2,47.8,152.31686539999998,108.944432,0.5670385,108.37739350000001,298,396,621,6.39880773
Ca5P3O12FDy0.01Eu0.005,21.015,12,0.005,11.995,181,66,8,58,420.513165161,162.5,15.999,146.501,750,185,50,135,11.83,3.98,0,3.98,24,7,2,5,59.25015020000001,17.42282,5.670385,11.752435000000002,250.975,100,0.315,99.685,506.68250915699997,200.39000000000001,0.75982,199.63018000000002,1972.675,900,0.925,899.075,56.8422,41.28,0,41.28,104.03,72,0.01,71.99,242.95304442500003,163.416648,0.028351925,163.388296075,298,352,579,6.399102361
LiBa0.6PO5Tb0.4,8,5,0.4,4.6,147,65,3,62,350.165111998,158.92535,6.94,151.98535,695,215,60,155,7.5,3.44,0,3.44,16,6,1,5,40.571918761,13.618054,5.211664,8.406390000000002,117.6,40,3,37,263.875101998,82.3962,6.94,75.4562,744,300,70,230,20.904,17.2,0,17.2,38,30,0.8,29.2,89.441189161,68.09027,2.34552,65.74475000000001,298,378,545,6.399673721
Na3Bi0.75P2O8Eu0.15Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,205.2,64,6.5,57.5,454.331266836,156.7353,15.892535000000002,140.84276499999999,1385.25,540,17.5,522.5,36.114999999999995,27.52,0,27.52,65.25,48,0.2,47.8,152.23610885000002,108.944432,0.58638,108.358052,298,396,621,6.399673721
K2Y0.7WO8PEu0.3,13,8,0.3,7.7,218,74,8,66,510.78090199800005,183.84,15.999,167.841,880,220,60,160,9.37,3.44,0,3.44,23,6,1,5,48.19707854000001,13.618054,4.34066354,9.27739046,237.20000000000002,74,15,59,528.825649998,183.84,30.973761998,152.866238002,1336.5,480,55.5,424.5,33.903999999999996,27.52,0,27.52,63.7,48,0.6,47.4,142.02967257999998,108.944432,1.7011154999999998,107.2433165,298,395,614,6.401228167
LiBa0.7PO5Tb0.3,8,5,0.3,4.7,147,65,3,62,350.165111998,158.92535,6.94,151.98535,695,215,60,155,7.5,3.44,0,3.44,16,6,1,5,40.571918761,13.618054,5.211664,8.406390000000002,116.69999999999999,40,3,37,261.71526699799995,96.12889999999999,6.94,89.18889999999999,748,300,52.5,247.5,20.993,17.2,0,17.2,38,30,0.6,29.4,89.375975561,68.09027,1.7591400000000001,66.33113,298,378,545,6.401400541
Ba9.8F2P6O24Eu0.2,42,24,0.2,23.8,151,63,8,55,355.262165161,151.964,15.999,135.965,610,215,50,165,10.5,3.98,0,3.98,22,7,2,5,52.409609,17.42282,5.211664,12.211156000000003,861.4000000000001,548.8000000000001,12.600000000000001,536.2,1984.0127783140001,1345.8046000000002,30.3928,1315.4118,4284,2107,37,2070,112.382,82.56,0,82.56,208,144,0.4,143.6,476.80743620000004,326.833296,1.134077,325.699219,298,394,616,6.402261382
