Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission peak (nm)
Sr3GdP3O12Ce0.006Mn0.05,19.056,12,0.006,11.994,208,64,8,56,486.896805998,157.25,15.999,141.251,865,200,60,140,10.45,3.44,0.95,2.49,24,7,2,5,48.9220212,13.618054,5.5386,8.079454000000002,320.598,114,0.34800000000000003,113.652,708.606884194,262.86,0.8406960000000001,262.01930400000003,1808.11,720,1.11,718.89,51.98422000000001,41.28,0.006720000000000001,41.27328,95.362,72,0.012,71.988,218.5160361,163.416648,0.0332316,163.38341640000002,298,310,374
Sr3GdP3O12Ce0.006Mn0.06,19.066,12,0.006,11.994,208,64,8,56,486.896805998,157.25,15.999,141.251,865,200,60,140,10.45,3.44,0.95,2.49,24,7,2,5,48.9220212,13.618054,5.5386,8.079454000000002,320.848,114,0.34800000000000003,113.652,709.156264634,262.86,0.8406960000000001,262.01930400000003,1809.51,720,1.11,718.89,51.99972000000001,41.28,0.006720000000000001,41.27328,95.432,72,0.012,71.988,218.59037628,163.416648,0.0332316,163.38341640000002,298,310,374
Sr3GdP3O12Ce0.006Mn0.08,19.086,12,0.006,11.994,208,64,8,56,486.896805998,157.25,15.999,141.251,865,200,60,140,10.45,3.44,0.95,2.49,24,7,2,5,48.9220212,13.618054,5.5386,8.079454000000002,321.348,114,0.34800000000000003,113.652,710.255025514,262.86,0.8406960000000001,262.01930400000003,1812.31,720,1.11,718.89,52.03072000000001,41.28,0.006720000000000001,41.27328,95.572,72,0.012,71.988,218.73905664,163.416648,0.0332316,163.38341640000002,298,310,374
Sr0.95MgP2O7Ce0.04Dy0.01,10.999999999999998,7,0.01,6.99,197,66,8,58,461.513761998,162.5,15.999,146.501,870,200,60,140,10.229999999999999,3.44,0.95,2.49,19,6,2,4,48.923492200000005,13.618054,5.5386,8.079454000000002,137.07999999999998,56,0.66,55.34,288.714163996,111.99300000000001,1.625,110.36800000000001,969.15,420,1.75,418.25,30.729499999999998,24.08,0.0122,24.0678,56,42,0.02,41.98,129.63704334,95.326378,0.0593905,95.2669875,298,300,374
Sr3In0.93P3O12Ce0.07,19,12,0.07,11.93,168,58,8,50,389.526761998,140.116,15.999,124.11700000000002,700,200,60,140,9.48,3.44,0.95,2.49,18,6,2,4,41.1245624,13.618054,5.5386,8.079454000000002,304.63,114,4.0600000000000005,109.94,664.3581459940001,262.86,9.808120000000002,253.05188,1777.1000000000001,720,12.950000000000001,707.05,52.433800000000005,41.28,0.07840000000000001,41.2016,95.92999999999999,72,0.14,71.86,217.730319936,163.416648,0.38770200000000005,163.02894600000002,298,375,375
Sr3In0.92P3O12Ce0.07Tb0.01,19.000000000000004,12,0.01,11.99,233,65,8,57,548.452111998,158.92535,15.999,142.92635,875,200,60,140,9.48,3.44,0,3.44,20,6,2,4,46.9883624,13.618054,5.5386,8.079454000000002,304.79,114,0.65,113.35,664.7992194940001,262.86,1.5892535,261.27074650000003,1777.3,720,1.75,718.25,52.416000000000004,41.28,0,41.28,95.91999999999999,72,0.02,71.98,217.731094384,163.416648,0.058638,163.35801,298,318,375
Sr3In0.9P3O12Ce0.07Tb0.03,19,12,0.03,11.97,233,65,8,57,548.452111998,158.92535,15.999,142.92635,875,200,60,140,9.48,3.44,0,3.44,20,6,2,4,46.9883624,13.618054,5.5386,8.079454000000002,305.11,114,1.95,112.05,665.681366494,262.86,4.7677605000000005,258.0922395,1777.7,720,5.25,714.75,52.3804,41.28,0,41.28,95.9,72,0.06,71.94,217.73264328000002,163.416648,0.17591400000000001,163.240734,298,318,375
Sr3In0.88P3O12Ce0.07Tb0.05,19,12,0.05,11.95,233,65,8,57,548.452111998,158.92535,15.999,142.92635,875,200,60,140,9.48,3.44,0,3.44,20,6,2,4,46.9883624,13.618054,5.5386,8.079454000000002,305.43,114,3.25,110.75,666.5635134940001,262.86,7.946267500000001,254.9137325,1778.1000000000001,720,8.75,711.25,52.344800000000006,41.28,0,41.28,95.88,72,0.1,71.9,217.734192176,163.416648,0.29319,163.123458,298,318,375
Sr2.94In0.93P3O12Ce0.07Mn0.02,18.96,12,0.02,11.98,193,58,8,50,444.464805998,140.116,15.999,124.11700000000002,840,200,60,140,11.030000000000001,3.44,0.95,2.49,25,7,2,5,48.558580400000004,13.618054,5.5386,8.079454000000002,302.84999999999997,111.72,0.5,111.22,660.1997068740001,257.6028,1.09876088,256.50403912,1767.9,720,2.8000000000000003,717.2,52.4078,41.28,0.031000000000000003,41.249,95.95,72,0.14,71.86,217.537308264,163.416648,0.14868036,163.26796764000002,298,318,375
Sr2.88In0.93P3O12Ce0.07Mn0.04,18.92,12,0.04,11.96,193,58,8,50,444.464805998,140.116,15.999,124.11700000000002,840,200,60,140,11.030000000000001,3.44,0.95,2.49,25,7,2,5,48.558580400000004,13.618054,5.5386,8.079454000000002,301.07,109.44,1,108.44,656.041267754,252.3456,2.19752176,250.14807824,1758.7,720,5.6000000000000005,714.4,52.3818,41.28,0.062000000000000006,41.218,95.97,72,0.14,71.86,217.344296592,163.416648,0.29736072,163.11928728,298,318,375
Sr2.76In0.93P3O12Ce0.07Mn0.08,18.839999999999996,12,0.07,11.93,193,58,8,50,444.464805998,140.116,15.999,124.11700000000002,840,200,60,140,11.030000000000001,3.44,0.95,2.49,25,7,2,5,48.558580400000004,13.618054,5.5386,8.079454000000002,297.51,104.88,2,102.88,647.724389514,241.8312,4.39504352,237.43615648,1740.3000000000002,720,11.200000000000001,708.8,52.329800000000006,41.28,0.07840000000000001,41.2016,96.01,72,0.14,71.86,216.958273248,163.416648,0.38770200000000005,163.02894600000002,298,318,375
Sr2.55In0.93P3O12Ce0.07Mn0.15,18.7,12,0.07,11.93,193,58,8,50,444.464805998,140.116,15.999,124.11700000000002,840,200,60,140,11.030000000000001,3.44,0.95,2.49,25,7,2,5,48.558580400000004,13.618054,5.5386,8.079454000000002,291.28000000000003,96.89999999999999,3.75,93.14999999999999,633.169852594,223.43099999999998,8.2407066,215.19029339999997,1708.1000000000001,720,12.950000000000001,707.05,52.238800000000005,41.28,0.07840000000000001,41.2016,96.08,72,0.14,71.86,216.282732396,163.416648,0.38770200000000005,163.02894600000002,298,318,375
Ca8.99CeP7O28Eu0.01,45,28,0.01,27.99,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,567.43,224,0.63,223.37,1166.725193986,447.97200000000004,1.51964,446.45236000000006,4185.05,1680,1.85,1678.15,121.75999999999999,96.32,0,96.32,223.00000000000003,168,0.02,167.98,515.264883098,381.305512,0.05670385,381.24880815,298,320,377
Ca8.98CeP7O28Eu0.02,45.00000000000001,28,0.02,27.98,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,567.86,224,1.26,222.74,1167.844053986,447.97200000000004,3.03928,444.93272,4185.099999999999,1680,3.7,1676.3,121.75,96.32,0,96.32,223,168,0.04,167.96,515.2604553960001,381.305512,0.1134077,381.19210430000004,298,320,377
Ca8.96CeP7O28Eu0.04,45,28,0.04,27.96,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,568.72,224,2.52,221.48,1170.0817739860001,447.97200000000004,6.07856,441.89344000000006,4185.2,1680,7.4,1672.6,121.72999999999999,96.32,0,96.32,223.00000000000003,168,0.08,167.92,515.251599992,381.305512,0.2268154,381.0786966,298,320,377
Ca8.94CeP7O28Eu0.06,45,28,0.06,27.94,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,569.5799999999999,224,3.78,220.22,1172.319493986,447.97200000000004,9.11784,438.85416000000004,4185.3,1680,11.1,1668.9,121.71,96.32,0,96.32,223,168,0.12,167.88,515.242744588,381.305512,0.34022309999999995,380.9652889,298,320,377
Ca8.92CeP7O28Eu0.08,45,28,0.08,27.92,164,63,8,55,379.130761998,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454000000002,570.4399999999999,224,5.04,218.96,1174.557213986,447.97200000000004,12.15712,435.81488,4185.400000000001,1680,14.8,1665.2,121.69,96.32,0,96.32,223,168,0.16,167.84,515.2338891840001,381.305512,0.4536308,380.85188120000004,298,320,377
Ca8.99CeP7O28Mn0.01,45,28,0.01,27.99,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,567.05,224,0.25,223.75,1165.754934426,447.97200000000004,0.54938044,447.42261956000004,4184.599999999999,1680,1.4000000000000001,1678.6,121.7755,96.32,0.015500000000000002,96.30449999999999,223.05,168,0.07,167.93,515.2825194280001,381.305512,0.07434018,381.23117182000004,298,320,377
Ca8.96CeP7O28Mn0.04,45,28,0.04,27.96,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,567.2,224,1,223,1166.2007357460002,447.97200000000004,2.19752176,445.77447824000006,4183.400000000001,1680,5.6000000000000005,1674.4,121.79199999999999,96.32,0.062000000000000006,96.258,223.20000000000002,168,0.28,167.72,515.3221453120001,381.305512,0.29736072,381.00815128000005,298,320,377
Ca8.92CeP7O28Mn0.08,45,28,0.08,27.92,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,567.4,224,2,222,1166.795137506,447.97200000000004,4.39504352,443.57695648000004,4181.8,1680,11.200000000000001,1668.8,121.814,96.32,0.12400000000000001,96.196,223.4,168,0.56,167.44,515.374979824,381.305512,0.59472144,380.71079056,298,320,377
Ca8.84CeP7O28Mn0.16,45,28,0.16,27.84,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,567.8,224,4,220,1167.983941026,447.97200000000004,8.79008704,439.18191296000003,4178.599999999999,1680,22.400000000000002,1657.6,121.85799999999999,96.32,0.24800000000000003,96.07199999999999,223.8,168,1.12,166.88,515.480648848,381.305512,1.18944288,380.11606912,298,320,377
Ca8.75CeP7O28Mn0.25,45,28,0.25,27.75,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,568.25,224,6.25,217.75,1169.3213449860002,447.97200000000004,13.734511,434.23748900000004,4175,1680,35,1645,121.9075,96.32,0.3875,95.93249999999999,224.25,168,1.75,166.25,515.5995265,381.305512,1.8585045,379.44700750000004,298,320,377
Ca8.65CeP7O28Mn0.35,45,28,0.35,27.65,126,58,8,50,282.104805998,140.116,15.999,124.11700000000002,665,185,60,125,9.3,3.44,1,2.44,22,7,2,5,43.190513200000005,13.618054,5.5386,8.079454000000002,568.75,224,8.75,215.25,1170.807349386,447.97200000000004,19.2283154,428.74368460000005,4171,1680,49,1631,121.96249999999999,96.32,0.5425,95.77749999999999,224.75,168,2,166,515.7316127800001,381.305512,2.6019063,378.7036057,298,320,377
Ca8.95CeP7O28Eu0.04Mn0.01,45,28,0.01,27.99,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,568.77,224,0.25,223.75,1170.230374426,447.97200000000004,0.54938044,447.42261956000004,4184.799999999999,1680,1.4000000000000001,1678.6,121.7355,96.32,0,96.32,223.05,168,0.07,167.93,515.26480862,381.305512,0.07434018,381.23117182000004,298,320,377
Ca8.92CeP7O28Eu0.04Mn0.04,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,568.92,224,1,223,1170.676175746,447.97200000000004,2.19752176,445.77447824000006,4183.6,1680,5.6000000000000005,1674.4,121.752,96.32,0,96.32,223.20000000000002,168,0.08,167.92,515.304434504,381.305512,0.2268154,381.0786966,298,320,377
Ca8.88CeP7O28Eu0.04Mn0.08,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,569.12,224,2,222,1171.270577506,447.97200000000004,4.39504352,443.57695648000004,4181.999999999999,1680,7.4,1672.6,121.77399999999999,96.32,0,96.32,223.4,168,0.08,167.92,515.3572690159999,381.305512,0.2268154,381.0786966,298,320,377
Ca8.8CeP7O28Eu0.04Mn0.16,44.99999999999999,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,569.52,224,2.52,221.48,1172.4593810259998,447.97200000000004,6.07856,441.89344000000006,4178.799999999999,1680,7.4,1672.6,121.818,96.32,0,96.32,223.8,168,0.08,167.92,515.4629380399999,381.305512,0.2268154,381.0786966,298,320,377
Ca8.71CeP7O28Eu0.04Mn0.25,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,569.97,224,2.52,221.48,1173.7967849860001,447.97200000000004,6.07856,441.89344000000006,4175.2,1680,7.4,1672.6,121.86749999999999,96.32,0,96.32,224.25000000000003,168,0.08,167.92,515.581815692,381.305512,0.2268154,381.0786966,298,320,377
Na3Sc1.94P3O12Ce0.03,19.97,12,0.03,11.97,113,58,8,50,255.034439278,140.116,15.999,124.11700000000002,685,185,60,125,9.04,3.44,0.93,2.51,17,6,1,5,41.343906700000005,13.618054,5.1390767,8.4789773,216.48000000000002,96,1.74,94.26,445.296535354,191.988,4.20348,187.78452,1875.95,720,5.55,714.45,53.312000000000005,41.28,0.033600000000000005,41.2464,95.88,72,0.06,71.94,223.1893847,163.416648,0.16615799999999997,163.25049,298,320,380
KBaSc2P3O12Ce0.04,19.04,12,0.04,11.96,177,58,8,50,408.469969998,140.116,15.999,124.11700000000002,940,220,60,160,9.82,3.44,0.82,2.62,19,6,1,5,45.75715754,13.618054,4.34066354,9.27739046,260.32,96,2.32,93.68,556.8510419940001,191.988,5.604640000000001,186.38336,1782.4,720,7.4,712.6,52.3248,41.28,0.044800000000000006,41.2352,96.08,72,0.08,71.92,217.77355754,163.416648,0.221544,163.19510400000001,298,320,380
KBaSc2P3O12Ce0.04Tb0.03,19.07,12,0.03,11.97,242,65,8,57,567.395319998,158.92535,15.999,142.92635,1115,220,60,160,9.82,3.44,0,3.44,21,6,1,5,51.62095754,13.618054,4.34066354,9.27739046,262.27,96,1.95,94.05,561.6188024940001,191.988,4.7677605000000005,187.2202395,1787.65,720,5.25,714.75,52.3248,41.28,0,41.28,96.14,72,0.06,71.94,217.94947154000002,163.416648,0.17591400000000001,163.240734,298,320,380
Ca3Gd7PSi5O26Ce0.05,42.05,26,0.05,25.95,179,64,8,56,412.501761998,157.25,15.999,141.251,815,185,60,125,10.850000000000001,3.44,1,2.44,21,6,2,4,50.057974200000004,13.618054,5.5386,8.079454000000002,803.9,448,2.9000000000000004,445.1,1815.3625619979998,1100.75,7.005800000000001,1093.7442,4019.25,1560,9.25,1550.75,112.586,89.44,0.05600000000000001,89.384,201.1,156,0.1,155.9,466.9794726,354.069404,0.27693,353.792474,298,286,380
Ca3Gd7PSi5O26Ce0.05Tb0.05,42.099999999999994,26,0.05,25.95,244,65,8,57,571.427111998,158.92535,15.999,142.92635,990,185,60,125,10.850000000000001,3.44,0,3.44,23,6,2,4,55.9217742,13.618054,5.5386,8.079454000000002,807.15,448,2.9000000000000004,445.1,1823.3088294979998,1100.75,7.005800000000001,1093.7442,4028,1560,8.75,1551.25,112.586,89.44,0,89.44,201.2,156,0.1,155.9,467.2726626,354.069404,0.27693,353.792474,298,286,380
Ca3Gd7PSi5O26Ce0.05Tb0.08,42.129999999999995,26,0.05,25.95,244,65,8,57,571.427111998,158.92535,15.999,142.92635,990,185,60,125,10.850000000000001,3.44,0,3.44,23,6,2,4,55.9217742,13.618054,5.5386,8.079454000000002,809.1,448,2.9000000000000004,445.1,1828.076589998,1100.75,7.005800000000001,1093.7442,4033.25,1560,9.25,1550.75,112.586,89.44,0,89.44,201.26,156,0.1,155.9,467.4485766,354.069404,0.27693,353.792474,298,286,380
Ca3Gd7PSi5O26Ce0.05Mn0.01,42.059999999999995,26,0.01,25.99,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,804.15,448,0.25,447.75,1815.9119424379999,1100.75,0.54938044,1100.20061956,4020.65,1560,1.4000000000000001,1558.6,112.6015,89.44,0.015500000000000002,89.4245,201.17,156,0.07,155.93,467.05381278,354.069404,0.07434018,353.99506382000004,298,286,380
Ca3Gd7PSi5O26Ce0.05Mn0.03,42.08,26,0.03,25.97,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,804.65,448,0.75,447.25,1817.0107033179997,1100.75,1.64814132,1099.10185868,4023.45,1560,4.2,1555.8,112.6325,89.44,0.0465,89.3935,201.31,156,0.1,155.9,467.20249314,354.069404,0.22302054,353.84638346,298,286,380
Ca3Gd7PSi5O26Ce0.05Mn0.05,42.099999999999994,26,0.05,25.95,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,805.15,448,1.25,446.75,1818.1094641979998,1100.75,2.7469022,1098.0030978,4026.25,1560,7,1553,112.6635,89.44,0.05600000000000001,89.384,201.45,156,0.1,155.9,467.3511735,354.069404,0.27693,353.792474,298,286,380
Ca3Gd7PSi5O26Ce0.05Mn0.07,42.12,26,0.05,25.95,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,805.65,448,1.7500000000000002,446.25,1819.2082250779997,1100.75,3.84566308,1096.90433692,4029.05,1560,9.25,1550.75,112.6945,89.44,0.05600000000000001,89.384,201.59,156,0.1,155.9,467.49985386000003,354.069404,0.27693,353.792474,298,286,380
Ca0.98ScAlSiO6Ce0.02,10,6,0.02,5.98,134,58,8,50,296.2154465,140.116,15.999,124.11700000000002,820,185,60,125,10.43,3.44,1,2.44,20,6,2,4,45.96875060000001,13.618054,5.5386,8.079454000000002,116.75999999999999,48,1.16,46.84,238.09520650000002,95.994,2.8023200000000004,93.19168,935.1,360,3.7,356.3,26.512400000000003,20.64,0.022400000000000003,20.6176,48,36,0.04,35.96,108.50892949600001,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.96ScAlSiO6Ce0.04,10,6,0.04,5.96,134,58,8,50,296.2154465,140.116,15.999,124.11700000000002,820,185,60,125,10.43,3.44,1,2.44,20,6,2,4,45.96875060000001,13.618054,5.5386,8.079454000000002,117.52,48,2.32,45.68,240.0959665,95.994,5.604640000000001,90.38936,935.1999999999999,360,7.4,352.6,26.514799999999997,20.64,0.044800000000000006,20.595200000000002,48,36,0.08,35.92,108.49743839199999,81.708324,0.221544,81.48678000000001,298,330,380
Ca0.98Sc0.98AlSiO6Ce0.02Tb0.02,10,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,117.64,48,1.16,46.84,240.37459534,95.994,2.8023200000000004,93.19168,935.4000000000001,360,3.5,356.5,26.485200000000003,20.64,0,20.64,47.98,36,0.04,35.96,108.49497569600001,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.98Sc0.96AlSiO6Ce0.02Tb0.04,9.999999999999998,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,118.52,48,1.16,46.84,242.65398418,95.994,2.8023200000000004,93.19168,935.7,360,3.7,356.3,26.458000000000002,20.64,0,20.64,47.96,36,0.04,35.96,108.481021896,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.98Sc0.94AlSiO6Ce0.02Tb0.06,10,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,119.4,48,1.16,46.84,244.93337302,95.994,2.8023200000000004,93.19168,936,360,3.7,356.3,26.4308,20.64,0,20.64,47.94,36,0.04,35.96,108.467068096,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.98Sc0.92AlSiO6Ce0.02Tb0.08,10,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,120.28,48,1.16,46.84,247.21276186000003,95.994,2.8023200000000004,93.19168,936.3000000000001,360,3.7,356.3,26.4036,20.64,0,20.64,47.919999999999995,36,0.04,35.96,108.45311429600001,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.98Sc0.9AlSiO6Ce0.02Tb0.1,9.999999999999998,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,121.16,48,1.16,46.84,249.49215070000002,95.994,2.8023200000000004,93.19168,936.6,360,3.7,356.3,26.3764,20.64,0,20.64,47.9,36,0.04,35.96,108.43916049600001,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.98Sc0.88AlSiO6Ce0.02Tb0.12,9.999999999999998,6,0.02,5.98,199,65,8,57,455.14079649999996,158.92535,15.999,142.92635,995,185,60,125,10.43,3.44,0,3.44,22,6,2,4,51.832550600000005,13.618054,5.5386,8.079454000000002,122.03999999999999,48,1.16,46.84,251.77153954000002,95.994,2.8023200000000004,93.19168,936.9000000000001,360,3.7,356.3,26.3492,20.64,0,20.64,47.88,36,0.04,35.96,108.425206696,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.94ScAlSiO6Ce0.02Mn0.04,9.999999999999998,6,0.02,5.98,159,58,8,50,351.1534905,140.116,15.999,124.11700000000002,960,185,60,125,11.98,3.44,1,2.44,27,7,2,5,53.40276860000001,13.618054,5.5386,8.079454000000002,116.96,48,1,47,238.68960826000003,95.994,2.19752176,93.79647824,933.5000000000001,360,3.7,356.3,26.534400000000005,20.64,0.022400000000000003,20.6176,48.199999999999996,36,0.04,35.96,108.56176400800001,81.708324,0.110772,81.59755200000001,298,330,380
Ca0.9ScAlSiO6Ce0.02Mn0.08,10,6,0.02,5.98,159,58,8,50,351.1534905,140.116,15.999,124.11700000000002,960,185,60,125,11.98,3.44,1,2.44,27,7,2,5,53.40276860000001,13.618054,5.5386,8.079454000000002,117.16,48,1.16,46.84,239.28401002,95.994,2.8023200000000004,93.19168,931.9000000000001,360,3.7,356.3,26.5564,20.64,0.022400000000000003,20.6176,48.4,36,0.04,35.96,108.61459852,81.708324,0.110772,81.59755200000001,298,330,380
