Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),CIE coordinate (Y)
CaGd0.96W4O16Tb0.5Eu0.02,22.48,16,0.02,15.98,294,74,8,66,708.0563500000001,183.84,15.999,167.841,915,185,60,125,7.34,3.44,0,3.44,20,6,2,4,45.2792202,13.618054,5.670385,7.947669000000001,539.2,296,1.26,294.74,1264.883955,735.36,3.03928,732.32072,1944,960,3.7,956.3,63.992,55.04,0,55.04,124.96000000000001,96,0.04,95.96,264.40725105999996,217.888864,0.1134077,217.7754563,298,380,0.415
Sr3V2O8,13,8,2,6,69,38,8,30,154.5605,87.62,15.999,71.62100000000001,395,200,60,140,6.02,3.44,0.95,2.49,13,6,2,4,26.0591082,13.618054,5.6948672,7.923186800000001,224,114,46,68,492.735,262.86,101.883,160.97700000000003,1350,600,270,330,33.629999999999995,27.52,2.8499999999999996,24.67,64,48,6,42,139.5214076,108.944432,13.492374,95.45205800000001,298,350,0.415
Ca1.5Gd7.6Si6O26Ce0.05Mn0.25,41.4,26,0.05,25.95,189,64,8,56,436.466044,157.25,15.999,141.251,855,185,60,125,10.21,3.44,1,2.44,23,7,2,5,47.00530620000001,13.618054,5.5386,8.079454000000002,817.55,486.4,2.9000000000000004,483.5,1860.4413109999998,1195.1,7.005800000000001,1188.0942,3902.25,1560,9.25,1550.75,111.9035,89.44,0.05600000000000001,89.384,200.04999999999998,156,0.1,155.9,461.0231189,354.069404,0.27693,353.792474,298,287,0.415
Na2Y2B2O7Ce0.03Tb0.025,13.055,7,0.025,6.975,186,65,5,60,437.74595927999997,158.92535,10.81,148.11535,865,185,60,125,8.75,3.44,0,3.44,17,6,1,5,44.6748097,13.618054,5.1390767,8.4789773,169.365,78,1.625,76.375,365.58083231,177.81168,3.9731337500000006,173.83854625,1319.925,420,4.375,415.625,32.493599999999994,24.08,0,24.08,56.11,42,0.05,41.95,134.94784239999998,95.326378,0.146595,95.179783,298,366,0.415
K2YWPO8Tm0.01Dy0.01,13.02,8,0.01,7.99,290,74,8,66,690.251121998,183.84,15.999,167.841,1045,220,60,160,11.84,3.44,0.82,2.62,25,6,1,5,54.65005354000001,13.618054,4.34066354,9.27739046,231.35,74,0.66,73.34,513.222544198,183.84,1.625,182.215,1338.5,480,1.75,478.25,34.2947,27.52,0.0122,27.5078,64.03999999999999,48,0.02,47.98,142.31496868000002,108.944432,0.0593905,108.8850415,298,350,0.415
CsGd0.97Mo2O8Dy0.03,11.999999999999998,8,0.03,7.97,235,66,8,58,564.60445196,162.5,15.999,146.501,820,260,60,200,8.81,3.44,0.79,2.65,17,6,1,5,36.693235548000004,13.618054,3.893905548,9.724148452000001,267.06,84,1.98,82.02,610.2049519599999,191.9,4.875,187.025,1209.85,480,5.25,474.75,33.8306,27.52,0.0366,27.4834,63,48,0.06,47.94,133.166671168,108.944432,0.17817149999999998,108.7662605,298,354,0.415
Sr2.97ScP3O12Eu0.005Mn0.005,18.979999999999997,12,0.005,11.995,170,63,8,55,386.45071399799997,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669000000001,275.3,112.86000000000001,0.125,112.73500000000001,591.1311042140001,260.2314,0.27469022,259.95670978,1775.625,720,0.7000000000000001,719.3,52.03925,41.28,0,41.28,95.985,72,0.01,71.99,218.417473599,163.416648,0.028351925,163.388296075,298,350,0.415
BaLu1.74Si3O10Ce0.06Tb0.2,16,10,0.06,9.94,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,318.02000000000004,123.54,3.48,120.06,726.206262,304.442232,8.40696,296.03527199999996,1495.6,600,11.1,588.9,42.7972,34.4,0,34.4,78.00000000000001,60,0.12,59.88,176.79334454000002,136.18054,0.33231599999999994,135.84822400000002,298,365,0.415
Ca4.167Sr4.5YP7O28Eu0.007Mn0.03,44.704,28,0.007,27.993,208,63,8,55,470.478645998,151.964,15.999,135.965,1045,200,60,140,10.35,3.44,0,3.44,27,7,2,5,55.2344254,13.618054,5.670385,7.947669000000001,623.5310000000001,224,0.441,223.559,1317.701089306,447.97200000000004,1.063748,446.90825200000006,4215.554999999999,1680,1.295,1678.705,121.35849999999999,96.32,0,96.32,223.55800000000002,168,0.014,167.986,512.2927073534,381.305512,0.039692695,381.26581930500004,298,380,0.415
GdF3Dy0.02Tb0.01,4.029999999999999,3,0.01,2.99,204,66,9,57,497.673753163,162.5,18.998403163,143.501596837,580,180,50,130,6.3999999999999995,3.98,0,3.98,13,7,2,5,35.375466,17.42282,5.8638,11.55902,92.97,64,0.65,63.35,219.084462989,157.25,1.5892535,155.6607465,335.25,180,1.75,178.25,13.164399999999999,11.94,0,11.94,23.06,21,0.02,20.98,58.59567500000001,52.268460000000005,0.058638,52.209822,298,272,0.415
GdF3Tb0.02Dy0.06,4.079999999999999,3,0.02,2.98,204,66,9,57,497.673753163,162.5,18.998403163,143.501596837,580,180,50,130,6.3999999999999995,3.98,0,3.98,13,7,2,5,35.375466,17.42282,5.8638,11.55902,96.25999999999999,64,1.3,62.7,227.173716489,157.25,3.178507,154.071493,344,180,3.5,176.5,13.213199999999999,11.94,0,11.94,23.16,21,0.04,20.96,58.891875000000006,52.268460000000005,0.117276,52.15118400000001,298,272,0.415
Ba3Lu4O9Bi0.01Eu0.04,16.05,9,0.01,8.99,281,83,8,75,689.2372,208.9804,15.999,192.9814,795,215,60,155,7.23,3.44,0,3.44,17,6,2,4,37.21149,13.618054,5.211664,8.406390000000002,527.35,284,0.8300000000000001,283.17,1264.0075639999998,699.8672,2.089804,697.7773960000001,1894,700,1.6,698.4,37.649,30.96,0,30.96,68.13,54,0.05,53.95,160.20063255999997,122.562486,0.07285516,122.48963084,298,356,0.4153
Ba3Y1.5B4O12Ce0.05Tb0.2,20.75,12,0.05,11.95,231,65,5,60,552.0831900000001,158.92535,10.81,148.11535,900,215,60,155,8.71,3.44,0,3.44,18,6,2,4,44.747397,13.618054,5.211664,8.406390000000002,358.4,168,2.9000000000000004,165.1,819.35863,411.981,7.005800000000001,404.9752,2019.25,720,9.25,710.75,53.995999999999995,41.28,0,41.28,95,72,0.1,71.9,223.01929600000003,163.416648,0.27693,163.13971800000002,298,360,0.416
MgY4Si3O13Ce0.01Tb0.3,21.310000000000002,13,0.01,12.99,196,65,8,57,456.33619,158.92535,15.999,142.92635,860,185,60,125,8.989999999999998,3.44,0,3.44,19,6,2,4,47.035632,13.618054,5.5386,8.079454000000002,334.08,156,0.58,155.42,721.2491249999999,355.62336,1.4011600000000002,354.2222,2034.35,780,1.85,778.15,56.6212,44.72,0,44.72,104.61999999999999,78,0.02,77.98,235.81955200000002,177.034702,0.055386,176.979316,298,320,0.416
K2Gd0.98PWO8Sm0.02,13,8,0.02,7.98,242,74,8,66,577.521061998,183.84,15.999,167.841,880,220,60,160,10.52,3.44,0.82,2.62,22,6,1,5,48.10293954,13.618054,4.34066354,9.27739046,254.96,74,1.24,72.76,578.114561998,183.84,3.0072000000000005,180.8328,1335.1000000000001,480,3.7,476.3,34.2494,27.52,0.0234,27.4966,63,48,0.04,47.96,142.11614936,108.944432,0.1128742,108.83155780000001,298,404,0.4164
Ba9Lu1.7Si6O24Ce0.1Tb0.2,41.00000000000001,24,0.1,23.9,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,919.5,504,5.800000000000001,498.2,2131.6692299999995,1235.943,14.011600000000001,1221.9314,4386,1935,18.5,1916.5,103.782,82.56,0,82.56,190,144,0.2,143.8,433.5989707,326.833296,0.55386,326.27943600000003,298,400,0.4165
Ca3Sr3P4O16Sm0.015,26.015,16,0.015,15.985,143,62,8,54,325.030761998,150.36,15.999,134.36100000000002,725,200,60,140,8.75,3.44,0.95,2.49,17,6,2,4,41.5564724,13.618054,5.64371,7.974344000000001,362.93,128,0.9299999999999999,127.07,765.228447992,262.86,2.2554000000000003,260.6046,2502.775,960,2.775,957.225,69.66755,55.04,0.01755,55.02245,128.03,96,0.03,95.97,295.34433085,217.888864,0.08465564999999999,217.80420835,298,405,0.4167
K2Gd0.97PWO8Sm0.03,12.999999999999998,8,0.03,7.97,242,74,8,66,577.521061998,183.84,15.999,167.841,880,220,60,160,10.52,3.44,0.82,2.62,22,6,1,5,48.10293954,13.618054,4.34066354,9.27739046,254.94,74,1.8599999999999999,72.14,578.045661998,183.84,4.510800000000001,179.32920000000001,1335.1499999999999,480,5.55,474.45,34.2491,27.52,0.0351,27.4849,63,48,0.06,47.94,142.1110885,108.944432,0.16931129999999997,108.7751207,298,404,0.4168
Ca8.92CeP7O28Eu0.04Mn0.04,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,568.92,224,1,223,1170.676175746,447.97200000000004,2.19752176,445.77447824000006,4183.6,1680,5.6000000000000005,1674.4,121.752,96.32,0,96.32,223.20000000000002,168,0.08,167.92,515.304434504,381.305512,0.2268154,381.0786966,298,350,0.417
NaBaLa1.99P3O12Sm0.01,19.000000000000004,12,0.01,11.99,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.05,113.42999999999999,0.62,112.80999999999999,723.1515405739999,276.42188530000004,1.5036000000000003,274.91828530000004,1804.8999999999999,720,1.85,718.15,51.8707,41.28,0.0117,41.2683,95.99,72,0.02,71.98,216.38191480000003,163.416648,0.0564371,163.3602109,298,403,0.4171
CaLa0.85B7O13Eu0.15,22,13,0.15,12.85,153,63,5,58,357.75647000000004,151.964,10.81,141.154,705,195,60,135,7.58,3.44,0,3.44,16,6,2,4,39.2765132,13.618054,5.5769,8.041154,216.89999999999998,104,9.45,94.55,464.5992495,207.987,22.7946,185.1924,1748.5,780,27.75,752.25,60.935,44.72,0,44.72,103.85,78,0.3,77.7,246.82491295000003,177.034702,0.8505577499999999,176.18414425,298,395,0.418
CsVO3,5,3,1,2,86,55,8,47,199.84595195999998,132.90545196,15.999,116.90645196,455,260,60,200,5.859999999999999,3.44,0.79,2.65,12,6,1,5,24.258146548,13.618054,3.893905548,9.724148452000001,102,55,23,32,231.84395195999997,132.90545196,47.997,84.90845196,575,260,135,125,12.74,10.32,0.79,9.530000000000001,24,18,1,17,51.494254548,40.854162,3.893905548,36.960256452,298,347,0.418
CsVO3,5,3,1,2,86,55,8,47,199.84595195999998,132.90545196,15.999,116.90645196,455,260,60,200,5.859999999999999,3.44,0.79,2.65,12,6,1,5,24.258146548,13.618054,3.893905548,9.724148452000001,102,55,23,32,231.84395195999997,132.90545196,47.997,84.90845196,575,260,135,125,12.74,10.32,0.79,9.530000000000001,24,18,1,17,51.494254548,40.854162,3.893905548,36.960256452,298,350,0.418
Ca1.8Gd7.6Si6O26Ce0.05Mn0.1,41.55,26,0.05,25.95,189,64,8,56,436.466044,157.25,15.999,141.251,855,185,60,125,10.21,3.44,1,2.44,23,7,2,5,47.00530620000001,13.618054,5.5386,8.079454000000002,819.8,486.4,2.5,483.9,1864.2240043999998,1195.1,5.4938044,1189.6061955999999,3935.25,1560,9.25,1550.75,111.97099999999999,89.44,0.05600000000000001,89.384,199.6,156,0.1,155.9,461.74196276000004,354.069404,0.27693,353.792474,298,313,0.418
LiGdW2O8Tm0.02Tb0.04,12.059999999999999,8,0.02,7.98,283,74,3,71,691.88857,183.84,6.94,176.9,870,180,60,120,8.57,3.44,0,3.44,19,6,1,5,45.07170476099999,13.618054,5.391714761,8.226339239000001,282.98,148,1.3800000000000001,146.62,669.5976984,367.68,3.3786844000000005,364.3013156,1085.5,480,3.5,476.5,33.125,27.52,0,27.52,63.12,48,0.04,47.96,136.57224096100003,108.944432,0.1236862,108.82074580000001,298,360,0.418
Ba3Sc4O9Bi0.016,16.016,9,0.016,8.984,168,83,8,75,407.26230799999996,208.9804,15.999,192.9814,595,215,60,155,7.59,3.44,0.89,2.55,16,6,2,4,32.676724,13.618054,5.211664,8.406390000000002,325.328,168,1.328,166.672,739.1393184,411.981,3.3436864,408.63731359999997,1827.56,645,2.56,642.44,39.1004,30.96,0.0304,30.9296,72.08,54,0.08,53.92,164.560006256,122.562486,0.11656825600000001,122.44591774400001,298,320,0.4185
Sr1.94P2O7Tb0.06,11,7,0.06,6.94,126,65,8,57,293.518111998,158.92535,15.999,142.92635,535,200,60,140,6.58,3.44,0,3.44,15,6,2,4,35.6634072,13.618054,5.6948672,7.923186800000001,163.62,73.72,3.9,69.82,353.45884499600004,169.9828,9.535521000000001,160.447279,1018.5,420,10.5,409.5,30.302999999999997,24.08,0,24.08,55.99999999999999,42,0.12,41.88,127.699620368,95.326378,0.35182800000000003,94.97455000000001,298,378,0.4185
NaBa4Al2B8O18Cl3Ce0.09Tb0.05,36.14,18,0.05,17.95,233,65,5,60,548.5986577799999,158.92535,10.81,148.11535,1125,215,60,155,13.190000000000001,3.44,0,3.44,26,7,1,6,62.6226121,13.618054,5.1390767,8.4789773,504.47,224,3.25,220.75,1127.62955378,549.308,7.946267500000001,541.3617325,3375.4,1080,8.75,1071.25,95.53080000000001,61.92,0,61.92,168.28,108,0.1,107.9,389.16094749999996,245.124972,0.29319,244.831782,298,323,0.4187
Ba2Gd4.99B5O17Dy0.01,29.000000000000004,17,0.01,16.99,199,66,5,61,483.886,162.5,10.81,151.69,715,215,60,155,8.790000000000001,3.44,0.89,2.55,15,6,2,4,39.21658300000001,13.618054,5.211664,8.406390000000002,593.02,319.36,0.66,318.7,1386.9895,784.6775,1.625,783.0525,2774.95,1020,1.75,1018.25,76.4602,58.48,0.0122,58.4678,131,102,0.02,101.98,314.16721354000003,231.506918,0.0593905,231.4475275,298,354,0.419
CaWO4Dy0.03,6.03,4,0.03,3.97,168,74,8,66,402.41700000000003,183.84,15.999,167.841,550,180,60,120,7.36,3.44,1,2.44,16,6,2,4,33.5342892,13.618054,5.93905,7.679004000000001,127.98,74,1.98,72.02,292.789,183.84,4.875,178.965,560.25,240,5.25,234.75,16.4966,13.76,0.0366,13.7234,32.06,24,0.06,23.94,68.6275727,54.472216,0.17817149999999998,54.294044500000005,298,353,0.419
Ca1.5Gd7.6Si6O26Ce0.05Mn0.25,41.4,26,0.05,25.95,189,64,8,56,436.466044,157.25,15.999,141.251,855,185,60,125,10.21,3.44,1,2.44,23,7,2,5,47.00530620000001,13.618054,5.5386,8.079454000000002,817.55,486.4,2.9000000000000004,483.5,1860.4413109999998,1195.1,7.005800000000001,1188.0942,3902.25,1560,9.25,1550.75,111.9035,89.44,0.05600000000000001,89.384,200.04999999999998,156,0.1,155.9,461.0231189,354.069404,0.27693,353.792474,298,313,0.419
Na3Bi0.9P2O8Dy0.1,14,8,0.1,7.9,183,83,8,75,441.442931278,208.9804,15.999,192.9814,675,180,60,120,9.68,3.44,0.93,2.51,19,6,1,5,42.46838270000001,13.618054,5.1390767,8.4789773,208.29999999999998,74.7,6.6000000000000005,68.10000000000001,463.24119183600004,188.08236,16.25,171.83236,1381.5,540,17.5,522.5,36.522,27.52,0.122,27.398,65.7,48,0.2,47.8,152.4859035,108.944432,0.593905,108.350527,298,392,0.419
Ba2Y1.62P2O12SiTb0.3Eu0.08,19,12,0.08,11.92,260,65,8,57,612.179951998,158.92535,15.999,142.92635,1025,215,60,155,9.64,3.44,0,3.44,24,6,2,4,55.219532,13.618054,5.211664,8.406390000000002,339.72,112,5.04,106.96,760.536709796,274.654,12.15712,262.49688,1818.8999999999999,720,14.8,705.2,51.3164,41.28,0,41.28,95.61999999999999,72,0.16,71.84,215.249763,163.416648,0.4536308,162.9630172,298,377,0.419
K2Gd0.95PWO8Sm0.05,13,8,0.05,7.95,242,74,8,66,577.521061998,183.84,15.999,167.841,880,220,60,160,10.52,3.44,0.82,2.62,22,6,1,5,48.10293954,13.618054,4.34066354,9.27739046,254.9,74,3.1,70.9,577.9078619979999,183.84,7.518000000000001,176.322,1335.25,480,9.25,470.75,34.2485,27.52,0.058499999999999996,27.4615,63,48,0.1,47.9,142.10096678,108.944432,0.2821855,108.66224650000001,298,404,0.4194
Ba9Lu1.5Si6O24Ce0.1Tb0.4,41,24,0.1,23.9,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,918.3,504,5.800000000000001,498.2,2128.4609399999995,1235.943,14.011600000000001,1221.9314,4386,1935,18.5,1916.5,103.582,82.56,0,82.56,190,144,0.2,143.8,433.6865565,326.833296,0.55386,326.27943600000003,298,400,0.4198
La2.8GaGe5O16Tb0.15Eu0.05,25,16,0.05,15.95,256,65,8,57,608.1468199999999,158.92535,15.999,142.92635,870,195,60,135,8.36,3.44,0,3.44,20,6,2,4,44.6278758,13.618054,5.5769,8.041154,491.5,160,3.1500000000000004,156.85,1109.2293184999999,388.935316,7.5982,381.337116,2296.5,960,9.25,950.75,69.98,55.04,0,55.04,127.8,96,0.1,95.9,280.16375005,217.888864,0.28351925,217.60534475,298,377,0.4199
Ca0.955TiO3Sm0.03,4.985,3,0.03,2.97,112,62,8,54,254.304,150.36,15.999,134.36100000000002,565,185,60,125,7.15,3.44,1,2.44,14,6,2,4,32.2030392,13.618054,5.64371,7.974344000000001,66.96,24,1.8599999999999999,22.14,138.64928999999998,47.997,4.510800000000001,43.4862,497.45,180,5.55,174.45,12.850100000000001,10.32,0.0351,10.2849,23.97,18,0.06,17.94,53.689656516,40.854162,0.16931129999999997,40.684850700000005,298,467,0.4199
Cs0.99MgPO4Eu0.01,7,4,0.01,3.99,153,63,8,55,356.14721395799995,151.964,15.999,135.965,755,260,60,200,7.73,3.44,0,3.44,16,6,1,5,41.315265548,13.618054,3.893905548,9.724148452000001,114.08,54.45,0.63,53.82,252.3707994384,131.5763974404,1.51964,130.0567574404,749.25,257.4,1.85,255.54999999999998,18.042099999999998,13.76,0,13.76,32.010000000000005,24,0.02,23.98,76.51680734252001,54.472216,0.05670385,54.415512150000005,300,266,0.42
Cs0.95MgPO4Eu0.05,7,4,0.05,3.95,153,63,8,55,356.14721395799995,151.964,15.999,135.965,755,260,60,200,7.73,3.44,0,3.44,16,6,1,5,41.315265548,13.618054,3.893905548,9.724148452000001,114.4,52.25,3.1500000000000004,49.1,253.13314135999997,126.26017936199999,7.5982,118.66197936199998,746.25,247,9.25,237.75,18.0105,13.76,0,13.76,32.05,24,0.1,23.9,76.5878665206,54.472216,0.28351925,54.188696750000005,300,266,0.42
Cs0.93MgPO4Eu0.07,7,4,0.07,3.93,153,63,8,55,356.14721395799995,151.964,15.999,135.965,755,260,60,200,7.73,3.44,0,3.44,16,6,1,5,41.315265548,13.618054,3.893905548,9.724148452000001,114.56,51.150000000000006,4.41,46.74000000000001,253.5143123208,123.6020703228,10.63748,112.9645903228,744.75,241.8,12.950000000000001,228.85000000000002,17.9947,13.76,0,13.76,32.07,24,0.14,23.86,76.62339610964,54.472216,0.39692695,54.07528905,300,266,0.42
K0.4Na0.6Sr0.965Eu0.005Tb0.03,1.9999999999999998,0.965,0.005,0.96,196,65,11,54,460.59741928000005,158.92535,22.98976928,135.93558072000002,960,220,175,45,2.7,0.95,0,0.95,8,2,1,1,26.708792440000003,5.8638,4.34066354,1.52313646,53.135000000000005,36.67,0.315,36.355000000000004,119.51406206800002,84.55330000000001,0.75982,83.79348,395.175,193,0.925,192.075,1.80275,0.91675,0,0.91675,2.9999999999999996,1.93,0.01,1.92,10.519524209000002,5.495546848,0.028351925,5.467194923,298,365,0.42
K0.4Na0.6Sr0.905Eu0.005Tb0.09,2,0.905,0.005,0.9,196,65,11,54,460.59741928000005,158.92535,22.98976928,135.93558072000002,960,220,175,45,2.7,0.95,0,0.95,8,2,1,1,26.708792440000003,5.8638,4.34066354,1.52313646,54.755,34.39,0.315,34.075,123.792383068,79.29610000000001,0.75982,78.53628,393.675,181,0.925,180.075,1.7457500000000001,0.85975,0,0.85975,3,1.81,0.01,1.8,10.529660177000002,5.153854816,0.028351925,5.125502891,298,365,0.42
CsGd0.99Mo2O8Dy0.01,12,8,0.01,7.99,235,66,8,58,564.60445196,162.5,15.999,146.501,820,260,60,200,8.81,3.44,0.79,2.65,17,6,1,5,36.693235548000004,13.618054,3.893905548,9.724148452000001,267.02000000000004,84,0.66,83.34,610.09995196,191.9,1.625,190.275,1209.95,480,1.75,478.25,33.8302,27.52,0.0122,27.5078,63.00000000000001,48,0.02,47.98,133.170886088,108.944432,0.0593905,108.8850415,298,354,0.42
CsGd0.93Mo2O8Dy0.07,12,8,0.07,7.93,235,66,8,58,564.60445196,162.5,15.999,146.501,820,260,60,200,8.81,3.44,0.79,2.65,17,6,1,5,36.693235548000004,13.618054,3.893905548,9.724148452000001,267.14,84,4.62,79.38,610.4149519599999,191.9,11.375000000000002,180.525,1209.65,480,12.250000000000002,467.75,33.8314,27.52,0.0854,27.4346,63,48,0.14,47.86,133.158241328,108.944432,0.41573350000000003,108.5286985,298,354,0.42
Ca3Gd7PSi5O26Ce0.05Mn0.2,42.25,26,0.05,25.95,204,64,8,56,467.439805998,157.25,15.999,141.251,955,185,60,125,12.400000000000002,3.44,1,2.44,28,7,2,5,57.491992200000006,13.618054,5.5386,8.079454000000002,808.9,448,2.9000000000000004,445.1,1826.350170798,1100.75,7.005800000000001,1093.7442,4047.25,1560,9.25,1550.75,112.896,89.44,0.05600000000000001,89.384,202.5,156,0.1,155.9,468.4662762,354.069404,0.27693,353.792474,298,286,0.42
Ba0.89TiO3Eu0.05K0.06,5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,100.13000000000001,49.84,1.14,48.7,228.02912800000001,122.22103,2.345898,119.875132,533.8000000000001,191.35,9.25,182.1,12.701300000000002,10.32,0,10.32,23.94,18,0.06,17.94,52.864622022400006,40.854162,0.2604398124,40.5937221876,425,397,0.42
Ba0.89TiO3Eu0.05K0.06,5,3,0.05,2.95,168,63,8,55,392.2553,151.964,15.999,135.965,820,220,60,160,6.69,3.44,0,3.44,15,6,1,5,35.66888654,13.618054,4.34066354,9.27739046,100.13000000000001,49.84,1.14,48.7,228.02912800000001,122.22103,2.345898,119.875132,533.8000000000001,191.35,9.25,182.1,12.701300000000002,10.32,0,10.32,23.94,18,0.06,17.94,52.864622022400006,40.854162,0.2604398124,40.5937221876,450,397,0.42
Ca3.88Si2O7F2Ce0.04Mn0.08,14.999999999999998,7,0.04,6.96,134,58,8,50,298.21444716300005,140.116,15.999,124.11700000000002,725,185,50,135,12.990000000000002,3.98,1,2.98,28,7,2,5,58.278330200000006,17.42282,5.5386,11.884220000000003,183.92,77.6,2,75.6,371.662129846,155.50264,4.39504352,151.10759648,1457.0000000000002,698.4,7.4,691,39.8888,24.08,0.044800000000000006,24.0352,72.39999999999999,42,0.08,41.92,171.010691616,95.326378,0.221544,95.10483400000001,298,330,0.42
K2Gd0.96PWO8Sm0.04,13,8,0.04,7.96,242,74,8,66,577.521061998,183.84,15.999,167.841,880,220,60,160,10.52,3.44,0.82,2.62,22,6,1,5,48.10293954,13.618054,4.34066354,9.27739046,254.92,74,2.48,71.52,577.976761998,183.84,6.014400000000001,177.8256,1335.2,480,7.4,472.6,34.248799999999996,27.52,0.0468,27.4732,63,48,0.08,47.92,142.10602763999998,108.944432,0.2257484,108.7186836,298,404,0.42
GdF3Dy0.02Tb0.07,4.09,3,0.02,2.98,204,66,9,57,497.673753163,162.5,18.998403163,143.501596837,580,180,50,130,6.3999999999999995,3.98,0,3.98,13,7,2,5,35.375466,17.42282,5.8638,11.55902,96.86999999999999,64,1.32,62.68,228.619983989,157.25,3.25,154,345.75,180,3.5,176.5,13.164399999999999,11.94,0,11.94,23.18,21,0.04,20.96,58.947503000000005,52.268460000000005,0.118781,52.149679000000006,298,386,0.42
RbCaGdP2O8Ce0.1Mn0.35,13.45,8,0.1,7.9,227,64,8,56,524.822605998,157.25,15.999,141.251,1080,235,60,175,11.32,3.44,0.82,2.62,25,7,1,6,53.5174372,13.618054,4.177128,9.440926000000001,229.55,64,5.800000000000001,58.2,505.97523939599995,157.25,14.011600000000001,143.2384,1342.5,480,18.5,461.5,35.5745,27.52,0.11200000000000002,27.408,65.65,48,0.2,47.8,149.51364949999999,108.944432,0.55386,108.390572,298,334,0.4209
Mg1.25Si1.25Al2.5O3N3Tb0.02,11.02,3,0.02,2.98,119,65,7,58,268.3028885,158.92535,14.007,144.91835,685,175,60,115,11.3,3.44,0,3.44,22,6,2,4,55.7996704,14.53413,5.8638,8.67033,111.3,32.5,1.3,31.2,226.13785325,67.45384625,3.178507,64.27533925,1016,312.5,3.5,309,27.477500000000003,10.32,0,10.32,48.04,18,0.04,17.96,119.2856465,43.60239,0.117276,43.485114,298,335,0.421
CsK2Gd0.2V2O8Eu0.8,14,8,0.2,7.8,232,64,8,56,548.15825196,157.25,15.999,141.251,1040,260,60,200,7.879999999999999,3.44,0,3.44,17,6,1,5,40.418991088,13.618054,3.893905548,9.724148452000001,266.20000000000005,64,12.8,51.2,593.99825196,132.90545196,31.450000000000003,101.45545195999999,1634,480,36,444,33.45,27.52,0,27.52,63,48,0.4,47.6,140.77830582800001,108.944432,1.2299592000000001,107.71447280000001,298,312,0.421
Ba3La0.9KP3O12FTb0.1,21,12,0.1,11.9,229,65,8,57,540.227285161,158.92535,15.999,142.92635,1015,220,50,170,12.42,3.98,0,3.98,26,7,1,6,62.52058754,17.42282,4.34066354,13.08215646,394.8,168,6.5,161.5,895.894447157,411.981,15.892535000000002,396.088465,2128,720,17.5,702.5,56.309999999999995,41.28,0,41.28,103.9,72,0.2,71.8,237.88077154,163.416648,0.58638,162.83026800000002,298,225,0.421
Sr2.82Na0.07B2SiO8Sm0.09,13.98,8,0.07,7.93,138,62,5,57,315.86376928000004,150.36,10.81,139.55,820,200,60,140,10.43,3.44,0.93,2.51,18,6,1,5,46.5454099,13.618054,5.1390767,8.4789773,201.51000000000002,107.16,0.77,106.39,439.92708384959997,247.0884,1.6092838496000001,245.47911615040002,1353.25,564,12.600000000000001,551.4,36.3494,27.52,0.0651,27.4549,63.89,48,0.07,47.93,150.61934777300002,108.944432,0.3597353690000001,108.584696631,298,402,0.421
